county,week,detected_pixel_days,mean_cloud_fraction,unique_grid_cells,detected_area_km2,year,month
Aweil East,2007-11-05,1690,0.0,556,29.479238893594957,2007,11
Aweil East,2007-11-12,753,0.0,381,20.20002001559932,2007,11
Aweil East,2007-11-26,10,0.0,10,0.5302127955416474,2007,11
Aweil East,2007-12-03,11,0.0,11,0.5832420297896828,2007,12
Aweil East,2007-12-10,6,0.0,4,0.21193682292499352,2007,12
Aweil East,2007-12-24,1,0.0,1,0.05302861232705702,2007,12
Aweil East,2008-07-21,2,0.0,2,0.10605332780479598,2008,7
Aweil East,2008-08-04,108,0.0,107,5.672364969503548,2008,8
Aweil East,2008-08-11,113,0.0,113,5.990091756327678,2008,8
Aweil East,2008-08-25,894,0.0,577,30.592428767208474,2008,8
Aweil East,2008-09-01,783,0.0,772,40.93294703176064,2008,9
Aweil East,2008-09-08,1140,0.0,864,45.81319372326788,2008,9
Aweil East,2008-09-15,644,0.0,322,17.073500073606272,2008,9
Aweil East,2008-09-22,1738,0.0,1202,63.732577000410934,2008,9
Aweil East,2008-09-29,3491,0.0,1394,73.9129477395861,2008,9
Aweil East,2008-10-06,6360,0.0,4434,235.10757544351333,2008,10
Aweil East,2008-10-13,11861,0.0,3839,203.54320303669022,2008,10
Aweil East,2008-10-20,20797,0.0,6271,332.4856372080601,2008,10
Aweil East,2008-10-27,23037,0.0,7078,375.2640735056267,2008,10
Aweil East,2008-11-03,17969,0.0,6344,336.3519959952019,2008,11
Aweil East,2008-11-10,20020,0.0,6177,327.5041630275276,2008,11
Aweil East,2008-11-17,10139,0.0,4048,214.62298727843333,2008,11
Aweil East,2008-11-24,5628,0.0,1653,87.63607730028333,2008,11
Aweil East,2008-12-01,2497,0.0,846,44.8506655067473,2008,12
Aweil East,2008-12-08,1122,0.0,358,18.978264045925165,2008,12
Aweil East,2008-12-15,233,0.0,99,5.24805050115333,2008,12
Aweil East,2008-12-22,27,0.0,18,0.9538449448114976,2008,12
Aweil East,2008-12-29,19,0.0,15,0.7948613790721544,2008,12
Aweil East,2009-01-05,15,0.0,10,0.5299218761527745,2009,1
Aweil East,2009-01-12,9,0.0,5,0.26497527360181283,2009,1
Aweil East,2009-01-26,2,0.0,2,0.10599017091046348,2009,1
Aweil East,2009-02-02,1,0.0,1,0.052994931780885914,2009,2
Aweil East,2009-02-09,1,0.0,1,0.05299523912957756,2009,2
Aweil East,2009-08-17,9,0.0,9,0.47726181931298206,2009,8
Aweil East,2009-08-24,78,0.0,30,1.5904656599631242,2009,8
Aweil East,2009-08-31,587,0.0,211,11.186826607435355,2009,8
Aweil East,2009-09-07,105,0.0,55,2.9158438459473626,2009,9
Aweil East,2009-09-14,104,0.0,60,3.1809155276030716,2009,9
Aweil East,2009-09-21,219,0.0,92,4.877700037866164,2009,9
Aweil East,2009-09-28,402,0.0,386,20.465814193977657,2009,9
Aweil East,2009-10-05,377,0.0,377,19.988694313891518,2009,10
Aweil East,2009-10-12,171,0.0,142,7.529053607978901,2009,10
Aweil East,2009-10-19,825,0.0,465,24.653744379631284,2009,10
Aweil East,2009-10-26,154,0.0,114,6.042527615834662,2009,10
Aweil East,2009-11-09,32,0.0,14,0.7418332273176534,2009,11
Aweil East,2009-11-23,11,0.0,11,0.5828650582138886,2009,11
Aweil East,2010-02-22,1,0.0,1,0.05294995170966331,2010,2
Aweil East,2010-04-26,6,0.0,3,0.1588422308453287,2010,4
Aweil East,2010-08-16,27,0.0,22,1.1664233024888777,2010,8
Aweil East,2010-08-30,122,0.0,88,4.666130037238256,2010,8
Aweil East,2010-09-06,354,0.0,354,18.768908358252446,2010,9
Aweil East,2010-09-13,137,0.0,69,3.6582158005671364,2010,9
Aweil East,2010-09-20,681,0.0,323,17.124757966387225,2010,9
Aweil East,2010-09-27,2541,0.0,1238,65.63815635814403,2010,9
Aweil East,2010-10-04,981,0.0,735,38.96762129450816,2010,10
Aweil East,2010-10-11,6117,0.0,2623,139.07164341805625,2010,10
Aweil East,2010-10-18,2589,0.0,1640,86.95299043780437,2010,10
Aweil East,2010-10-25,3983,0.0,2398,127.14101924357573,2010,10
Aweil East,2010-11-01,7073,0.0,2207,117.01480781756497,2010,11
Aweil East,2010-11-08,7056,0.0,2656,140.81798847027827,2010,11
Aweil East,2010-11-15,4452,0.0,2380,126.18243059331199,2010,11
Aweil East,2010-11-22,2191,0.0,926,49.093134285288365,2010,11
Aweil East,2010-11-29,714,0.0,298,15.798477715688817,2010,11
Aweil East,2010-12-06,135,0.0,78,4.134914769674298,2010,12
Aweil East,2010-12-13,38,0.0,22,1.166150462076951,2010,12
Aweil East,2010-12-20,3,0.0,2,0.10598986356177183,2010,12
Aweil East,2010-12-27,5,0.0,4,0.2119800344722353,2010,12
Aweil East,2011-01-03,2,0.0,2,0.10599047825915511,2011,1
Aweil East,2011-01-10,3,0.0,2,0.10598986356177183,2011,1
Aweil East,2011-08-22,3,0.0,3,0.1590596889037526,2011,8
Aweil East,2011-09-12,21,0.0,21,1.113263216566513,2011,9
Aweil East,2011-09-19,3,0.0,2,0.10603284707129149,2011,9
Aweil East,2011-09-26,599,0.0,452,23.963623431915234,2011,9
Aweil East,2011-10-03,267,0.0,266,14.102630382213972,2011,10
Aweil East,2011-10-10,2,0.0,2,0.10603133499616062,2011,10
Aweil East,2011-10-17,119,0.0,103,5.460020194964311,2011,10
Aweil East,2011-10-31,11,0.0,6,0.31792830566916463,2011,10
Aweil East,2011-11-21,2,0.0,2,0.10605782203563788,2011,11
Aweil East,2011-11-28,1,0.0,1,0.05302771347898792,2011,11
Aweil East,2011-12-05,25,0.0,16,0.8484473023532287,2011,12
Aweil East,2011-12-12,2,0.0,2,0.10605512711028763,2011,12
Aweil East,2011-12-19,5,0.0,5,0.2651397654627185,2011,12
Aweil East,2012-08-13,1,0.0,1,0.05302771347898792,2012,8
Aweil East,2012-08-20,44,0.0,44,2.3326660610382075,2012,8
Aweil East,2012-08-27,4,0.0,4,0.21178614250163152,2012,8
Aweil East,2012-09-10,4,0.0,4,0.21195107050673323,2012,9
Aweil East,2012-09-17,382,0.0,350,18.5576152607348,2012,9
Aweil East,2012-09-24,797,0.0,387,20.51895345158653,2012,9
Aweil East,2012-10-01,823,0.0,551,29.21221871689035,2012,10
Aweil East,2012-10-08,875,0.0,772,40.92830238627105,2012,10
Aweil East,2012-10-15,375,0.0,332,17.60012959406449,2012,10
Aweil East,2012-10-22,102,0.0,102,5.407375210637377,2012,10
Aweil East,2012-10-29,181,0.0,180,9.540613853383407,2012,10
Aweil East,2012-11-05,52,0.0,37,1.960766295700251,2012,11
Aweil East,2012-11-12,7,0.0,5,0.2649830632114616,2012,11
Aweil East,2012-11-19,14,0.0,11,0.5828889878748271,2012,11
Aweil East,2012-11-26,5,0.0,4,0.21203682545545632,2012,11
Aweil East,2012-12-03,2,0.0,2,0.1060590207313952,2012,12
Aweil East,2012-12-17,4,0.0,4,0.2121108412263637,2012,12
Aweil East,2012-12-24,2,0.0,2,0.10606141482755936,2012,12
Aweil East,2012-12-31,1,0.0,1,0.05303070741377968,2012,12
Aweil East,2013-05-06,52,0.0,31,1.6439892886128062,2013,5
Aweil East,2013-08-12,41,0.0,41,2.173502196363925,2013,8
Aweil East,2013-08-19,155,0.0,131,6.94547508287441,2013,8
Aweil East,2013-08-26,317,0.0,220,11.663881526916766,2013,8
Aweil East,2013-09-02,402,0.0,243,12.883439628697854,2013,9
Aweil East,2013-09-09,753,0.0,552,29.267291613239422,2013,9
Aweil East,2013-09-16,3046,0.0,1741,92.30478733685588,2013,9
Aweil East,2013-09-23,1707,0.0,680,36.055382170102476,2013,9
Aweil East,2013-09-30,2412,0.0,906,48.03674394092213,2013,9
Aweil East,2013-10-07,2524,0.0,1391,73.75184593182497,2013,10
Aweil East,2013-10-14,5087,0.0,2154,114.20308123736694,2013,10
Aweil East,2013-10-21,1434,0.0,555,29.426391522529585,2013,10
Aweil East,2013-10-28,1566,0.0,680,36.05176870188703,2013,10
Aweil East,2013-11-04,65,0.0,49,2.597896234769215,2013,11
Aweil East,2013-11-11,9,0.0,9,0.4766951091051427,2013,11
Aweil East,2013-11-18,91,0.0,37,1.9610488137877857,2013,11
Aweil East,2013-11-25,30,0.0,21,1.1128625344908862,2013,11
Aweil East,2013-12-02,28,0.0,20,1.0600870299739866,2013,12
Aweil East,2013-12-09,22,0.0,13,0.6890921308608959,2013,12
Aweil East,2013-12-16,20,0.0,9,0.47707790705065417,2013,12
Aweil East,2013-12-23,7,0.0,5,0.26504466730136816,2013,12
Aweil East,2013-12-30,7,0.0,7,0.371061743468831,2013,12
Aweil East,2014-01-06,2,0.0,2,0.1060176844874857,2014,1
Aweil East,2014-01-13,1,0.0,1,0.05300869014642983,2014,1
Aweil East,2014-02-03,2,0.0,1,0.05294868155569791,2014,2
Aweil East,2014-08-11,4,0.0,4,0.21206115637854084,2014,8
Aweil East,2014-08-18,63,0.0,38,2.0146047222544463,2014,8
Aweil East,2014-08-25,68,0.0,24,1.2723633070689198,2014,8
Aweil East,2014-09-08,149,0.0,59,3.1278466447977777,2014,9
Aweil East,2014-09-15,1878,0.0,829,43.95317854403608,2014,9
Aweil East,2014-09-22,988,0.0,477,25.291679680478246,2014,9
Aweil East,2014-09-29,1256,0.0,556,29.47881283306247,2014,9
Aweil East,2014-10-06,2965,0.0,1567,83.08169769552168,2014,10
Aweil East,2014-10-13,5554,0.0,3496,185.35006120602756,2014,10
Aweil East,2014-10-20,3363,0.0,1928,102.2191832249567,2014,10
Aweil East,2014-10-27,1289,0.0,826,43.79345592110966,2014,10
Aweil East,2014-11-03,2757,0.0,1175,62.29493422910145,2014,11
Aweil East,2014-11-10,1337,0.0,593,31.43953919967448,2014,11
Aweil East,2014-11-17,845,0.0,454,24.07030043902113,2014,11
Aweil East,2014-11-24,951,0.0,394,20.888398156672352,2014,11
Aweil East,2014-12-01,270,0.0,128,6.7853700032922015,2014,12
Aweil East,2014-12-08,8,0.0,8,0.42412079823349047,2014,12
Aweil East,2014-12-15,5,0.0,5,0.2649883239894952,2014,12
Aweil East,2014-12-22,1,0.0,1,0.05301415381253096,2014,12
Aweil East,2014-12-29,5,0.0,2,0.10586798806864595,2014,12
Aweil East,2015-08-24,1,0.0,1,0.052986917810977946,2015,8
Aweil East,2015-09-14,284,0.0,193,10.232844025066855,2015,9
Aweil East,2015-09-21,139,0.0,118,6.255899930466527,2015,9
Aweil East,2015-09-28,398,0.0,270,14.314155134913616,2015,9
Aweil East,2015-10-05,8,0.0,8,0.42415687903722377,2015,10
Aweil East,2015-11-09,229,0.0,223,11.82409326526152,2015,11
Aweil East,2015-11-16,89,0.0,83,4.400407566519941,2015,11
Aweil East,2015-11-23,172,0.0,128,6.786183251461644,2015,11
Aweil East,2015-11-30,89,0.0,89,4.718469103255565,2015,11
Aweil East,2016-01-04,6,0.0,3,0.15883554815495296,2016,1
Aweil East,2016-07-11,31,0.0,31,1.6434417658463483,2016,7
Aweil East,2016-07-25,433,0.0,306,16.21965502331823,2016,7
Aweil East,2016-08-01,1,0.0,1,0.05299983996682081,2016,8
Aweil East,2016-08-08,1,0.0,1,0.05299983996682081,2016,8
Aweil East,2016-08-15,3,0.0,3,0.15903700548005986,2016,8
Aweil East,2016-08-22,764,0.0,440,23.32564261620265,2016,8
Aweil East,2016-08-29,73,0.0,40,2.1208436699788766,2016,8
Aweil East,2016-09-05,6,0.0,6,0.3180949123197077,2016,9
Aweil East,2016-09-12,34,0.0,26,1.3785972671374236,2016,9
Aweil East,2016-09-19,139,0.0,103,5.460887477094678,2016,9
Aweil East,2016-09-26,3,0.0,3,0.15904427539398874,2016,9
Aweil East,2016-10-10,2,0.0,2,0.10603193988364452,2016,10
Aweil East,2016-10-17,2,0.0,2,0.10603193988364452,2016,10
Aweil East,2016-10-24,3,0.0,3,0.15904760738172483,2016,10
Aweil East,2016-11-07,1,0.0,1,0.05301172838180079,2016,11
Aweil East,2016-12-05,4,0.0,4,0.21183682343410187,2016,12
Aweil East,2016-12-12,1,0.0,1,0.052947410281776235,2016,12
Aweil East,2017-09-25,43,0.0,43,2.2796570533753657,2017,9
Aweil East,2017-10-02,88,0.0,88,4.664054062898327,2017,10
Aweil East,2017-10-16,165,0.0,105,5.565653435368579,2017,10
Aweil East,2017-10-30,79,0.0,59,3.126771758938854,2017,10
Aweil East,2017-11-06,63,0.0,42,2.226311927092265,2017,11
Aweil East,2017-11-13,7,0.0,7,0.37060321439714705,2017,11
Aweil East,2017-11-20,21,0.0,16,0.8477401794411106,2017,11
Aweil East,2017-11-27,24,0.0,22,1.165873229112571,2017,11
Aweil East,2017-12-04,54,0.0,44,2.33294564991623,2017,12
Aweil East,2017-12-18,3,0.0,2,0.10606080966029122,2017,12
Aweil East,2017-12-25,1,0.0,1,0.05303339602899151,2017,12
Aweil East,2018-03-19,4,0.0,4,0.21210305419445777,2018,3
Aweil East,2018-05-28,1,0.0,1,0.052941994799602335,2018,5
Aweil East,2018-07-16,6,0.0,4,0.21208204838383127,2018,7
Aweil East,2018-07-30,14,0.0,14,0.7421982861814791,2018,7
Aweil East,2018-08-06,339,0.0,334,17.710309435081147,2018,8
Aweil East,2018-08-13,540,0.0,403,21.36926119521477,2018,8
Aweil East,2018-08-27,23,0.0,23,1.2193208426266797,2018,8
Aweil East,2018-09-10,345,0.0,174,9.225160099427347,2018,9
Aweil East,2018-09-17,1458,0.0,640,33.93019979955472,2018,9
Aweil East,2018-09-24,1124,0.0,831,44.060093441699216,2018,9
Aweil East,2018-10-01,604,0.0,323,17.123993701465064,2018,10
Aweil East,2018-10-08,179,0.0,168,8.907796608308487,2018,10
Aweil East,2018-10-15,707,0.0,335,17.75999625813367,2018,10
Aweil East,2018-10-22,480,0.0,315,16.699003510104838,2018,10
Aweil East,2018-10-29,4,0.0,2,0.10602891321327633,2018,10
Aweil East,2018-11-05,62,0.0,54,2.8627268030955046,2018,11
Aweil East,2018-11-12,5,0.0,3,0.15896415283458232,2018,11
Aweil East,2018-11-19,5,0.0,4,0.2118519441533358,2018,11
Aweil East,2018-11-26,15,0.0,15,0.7938330324157312,2018,11
Aweil East,2018-12-03,1,0.0,1,0.05292142567324145,2018,12
Aweil East,2018-12-10,33,0.0,20,1.0589017422389075,2018,12
Aweil East,2018-12-17,6,0.0,5,0.2647268684015048,2018,12
Aweil East,2019-06-03,49,0.0,38,2.0152257482388647,2019,6
Aweil East,2019-06-10,786,0.0,309,16.387004128860127,2019,6
Aweil East,2019-06-24,7,0.0,7,0.3712209305715853,2019,6
Aweil East,2019-07-15,20,0.0,15,0.7954550036492343,2019,7
Aweil East,2019-08-26,18,0.0,18,0.9544501230910242,2019,8
Aweil East,2019-09-02,35,0.0,35,1.8552498861800881,2019,9
Aweil East,2019-09-09,482,0.0,430,22.802615449432473,2019,9
Aweil East,2019-09-16,22,0.0,11,0.5833915065335229,2019,9
Aweil East,2019-09-23,1704,0.0,779,41.3059065833035,2019,9
Aweil East,2019-09-30,467,0.0,369,19.56525629502736,2019,9
Aweil East,2019-10-07,3,0.0,3,0.1590034981230016,2019,10
Aweil East,2019-10-14,8,0.0,8,0.4241826582604016,2019,10
Aweil East,2019-10-21,307,0.0,307,16.2700483319885,2019,10
Aweil East,2019-10-28,27,0.0,26,1.3773098980994891,2019,10
Aweil East,2019-11-04,226,0.0,128,6.783364065539666,2019,11
Aweil East,2019-11-11,135,0.0,89,4.71851429538592,2019,11
Aweil East,2019-11-18,13,0.0,10,0.5301609270198303,2019,11
Aweil East,2019-11-25,44,0.0,27,1.4309569698314977,2019,11
Aweil East,2019-12-02,29,0.0,20,1.0597603243663392,2019,12
Aweil East,2019-12-16,7,0.0,5,0.26512025583793536,2019,12
Aweil East,2019-12-23,23,0.0,13,0.6893284321778604,2019,12
Aweil East,2019-12-30,3,0.0,2,0.10597630786333553,2019,12
Aweil East,2020-01-06,2,0.0,2,0.1060629075517383,2020,1
Aweil East,2020-01-13,3,0.0,3,0.15909062103072624,2020,1
Aweil East,2020-05-04,3,0.0,3,0.158831966922668,2020,5
Aweil East,2020-08-31,6,0.0,3,0.1590494219692124,2020,8
Aweil East,2020-09-07,63,0.0,63,3.3399190847598534,2020,9
Aweil East,2020-09-14,138,0.0,101,5.354227638777099,2020,9
Aweil East,2020-09-21,567,0.0,332,17.602086656304625,2020,9
Aweil East,2020-09-28,1486,0.0,1082,57.36614904068658,2020,9
Aweil East,2020-10-05,3525,0.0,1884,99.89131074911158,2020,10
Aweil East,2020-10-12,3261,0.0,1435,76.08097570442514,2020,10
Aweil East,2020-10-19,1034,0.0,523,27.728498527564668,2020,10
Aweil East,2020-10-26,4101,0.0,1246,66.05928541398988,2020,10
Aweil East,2020-11-02,6655,0.0,2487,131.8586325899302,2020,11
Aweil East,2020-11-09,12017,0.0,4968,263.4061482214141,2020,11
Aweil East,2020-11-16,7091,0.0,2252,119.39549452028578,2020,11
Aweil East,2020-11-23,3386,0.0,1229,65.15723642320764,2020,11
Aweil East,2020-11-30,1613,0.0,526,27.88709492955215,2020,11
Aweil East,2020-12-07,80,0.0,61,3.23397370506563,2020,12
Aweil East,2020-12-14,8,0.0,8,0.4242375804142029,2020,12
Aweil East,2020-12-21,28,0.0,23,1.2195929003217285,2020,12
Aweil East,2020-12-28,99,0.0,62,3.2878293306080035,2020,12
Aweil East,2021-01-04,65,0.0,34,1.8030344691420215,2021,1
Aweil East,2021-01-11,8,0.0,5,0.2651484486084272,2021,1
Aweil East,2021-05-10,2,0.0,1,0.05292207278782882,2021,5
Aweil East,2021-06-28,44,0.0,22,1.166346160880021,2021,6
Aweil East,2021-07-12,1,0.0,1,0.05301959463045899,2021,7
Aweil East,2021-07-19,230,0.0,111,5.884717467811457,2021,7
Aweil East,2021-07-26,25,0.0,25,1.325343127196073,2021,7
Aweil East,2021-08-02,1553,0.0,613,32.499785059984724,2021,8
Aweil East,2021-08-09,107,0.0,55,2.915862983690828,2021,8
Aweil East,2021-08-16,764,0.0,526,27.887672953718138,2021,8
Aweil East,2021-08-23,3399,0.0,1310,69.45869466981499,2021,8
Aweil East,2021-09-06,266,0.0,166,8.80137131649795,2021,9
Aweil East,2021-09-20,1363,0.0,1293,68.55917667468904,2021,9
Aweil East,2021-09-27,3188,0.0,1665,88.28038883881914,2021,9
Aweil East,2021-10-04,4787,0.0,2413,127.94546625462931,2021,10
Aweil East,2021-10-11,4030,0.0,1802,95.54788144001928,2021,10
Aweil East,2021-10-18,4582,0.0,1721,91.25306438399762,2021,10
Aweil East,2021-10-25,4474,0.0,2765,146.6075425139948,2021,10
Aweil East,2021-11-01,1440,0.0,1002,53.123666141605895,2021,11
Aweil East,2021-11-08,2081,0.0,708,37.53444354196998,2021,11
Aweil East,2021-11-15,1135,0.0,360,19.08489495054531,2021,11
Aweil East,2021-11-22,545,0.0,175,9.277039234813971,2021,11
Aweil East,2021-11-29,195,0.0,96,5.089121045186118,2021,11
Aweil East,2021-12-06,42,0.0,21,1.1130064087099818,2021,12
Aweil East,2021-12-13,4,0.0,2,0.10598986356177183,2021,12
Aweil East,2021-12-20,14,0.0,11,0.582941790593958,2021,12
Aweil East,2021-12-27,3,0.0,3,0.15898479541332067,2021,12
Aweil East,2022-05-30,2,0.0,2,0.10588526591317536,2022,5
Aweil East,2022-08-01,263,0.0,198,10.494418753534223,2022,8
Aweil East,2022-08-15,160,0.0,160,8.480738620205532,2022,8
Aweil East,2022-08-22,311,0.0,188,9.963181527471413,2022,8
Aweil East,2022-08-29,65,0.0,28,1.484728243731469,2022,8
Aweil East,2022-09-05,11,0.0,11,0.583280191806281,2022,9
Aweil East,2022-09-12,601,0.0,561,29.745623237956085,2022,9
Aweil East,2022-09-19,1096,0.0,462,24.495960124422396,2022,9
Aweil East,2022-09-26,5855,0.0,1878,99.57355877935812,2022,9
Aweil East,2022-10-03,1668,0.0,834,44.21849834455897,2022,10
Aweil East,2022-10-10,398,0.0,214,11.346082562204224,2022,10
Aweil East,2022-10-24,2967,0.0,1301,68.9750064829789,2022,10
Aweil East,2022-10-31,1860,0.0,735,38.96713454266468,2022,10
Aweil East,2022-11-07,2153,0.0,1510,80.06017975422415,2022,11
Aweil East,2022-11-14,4343,0.0,1973,104.60717398894391,2022,11
Aweil East,2022-11-21,2744,0.0,1044,55.35018930773519,2022,11
Aweil East,2022-11-28,477,0.0,221,11.716301311382972,2022,11
Aweil East,2022-12-05,555,0.0,174,9.224056578678846,2022,12
Aweil East,2022-12-12,146,0.0,69,3.6574245060911803,2022,12
Aweil East,2022-12-19,42,0.0,15,0.7950203806282622,2022,12
Aweil East,2022-12-26,3,0.0,3,0.15897678803030407,2022,12
Aweil East,2023-01-02,8,0.0,7,0.3709623713091586,2023,1
Aweil East,2023-01-09,7,0.0,6,0.3179680540843301,2023,1
Aweil East,2023-01-16,6,0.0,5,0.26497373707034344,2023,1
Aweil East,2023-07-10,51,0.0,49,2.5977835986941673,2023,7
Aweil East,2023-07-17,40,0.0,40,2.1204969334921273,2023,7
Aweil East,2023-07-24,9,0.0,9,0.47710333174081704,2023,7
Aweil East,2023-08-21,34,0.0,13,0.6892154721218691,2023,8
Aweil East,2023-08-28,38,0.0,32,1.6965560493328495,2023,8
Aweil East,2023-09-04,75,0.0,34,1.802471027646068,2023,9
Aweil East,2023-09-11,13,0.0,7,0.3709040910458085,2023,9
Aweil East,2023-09-25,11,0.0,8,0.4239172750929103,2023,9
Aweil East,2023-10-02,17,0.0,6,0.31791470323795146,2023,10
Aweil East,2023-11-06,8,0.0,8,0.4238887082880317,2023,11
Aweil East,2023-11-13,32,0.0,18,0.9541384818747088,2023,11
Aweil East,2023-11-20,2,0.0,2,0.10602467032003991,2023,11
Aweil East,2023-11-27,3,0.0,2,0.10601159483968395,2023,11
Aweil East,2023-12-25,1,0.0,1,0.05303667438601956,2023,12
Aweil East,2024-01-01,7,0.0,7,0.3712564223312016,2024,1
Aweil East,2024-01-08,42,0.0,14,0.7425095702982609,2024,1
Aweil East,2024-01-15,15,0.0,14,0.7425107591116126,2024,1
Aweil East,2024-01-22,18,0.0,11,0.5834013334042659,2024,1
Aweil East,2024-07-01,4,0.0,4,0.21201708972854189,2024,7
Aweil East,2024-07-22,3,0.0,3,0.1589866371920276,2024,7
Aweil East,2024-09-02,726,0.0,376,19.936933071066587,2024,9
Aweil East,2024-09-09,393,0.0,237,12.56688205637839,2024,9
Aweil East,2024-09-16,613,0.0,261,13.839718982490183,2024,9
Aweil East,2024-09-23,1512,0.0,808,42.84229794680627,2024,9
Aweil East,2024-09-30,1446,0.0,901,47.77379139931666,2024,9
Aweil East,2024-10-07,1050,0.0,557,29.53159295483782,2024,10
Aweil East,2024-10-14,8315,0.0,2105,111.60291835158958,2024,10
Aweil East,2024-10-21,3839,0.0,1419,75.23437458932396,2024,10
Aweil East,2024-10-28,3956,0.0,1851,98.13921877364753,2024,10
Aweil East,2024-11-04,8111,0.0,1887,100.04648488474427,2024,11
Aweil East,2024-11-11,6373,0.0,1584,83.98324832222188,2024,11
Aweil East,2024-11-18,5855,0.0,1317,69.82606870354869,2024,11
Aweil East,2024-11-25,5312,0.0,1397,74.06798142720463,2024,11
Aweil East,2024-12-02,3183,0.0,814,43.1566545324935,2024,12
Aweil East,2024-12-09,752,0.0,276,14.63267196525433,2024,12
Aweil East,2024-12-16,239,0.0,71,3.764499232662686,2024,12
Aweil East,2024-12-23,271,0.0,71,3.764593993263479,2024,12
Aweil East,2024-12-30,254,0.0,65,3.446448252088099,2024,12
Aweil East,2025-01-06,339,0.0,67,3.552580871370927,2025,1
Aweil East,2025-01-13,220,0.0,71,3.764668896446244,2025,1
Aweil East,2025-01-20,202,0.0,66,3.499555858633934,2025,1
Aweil East,2025-01-27,159,0.0,55,2.916293343554278,2025,1
Aweil East,2025-02-03,37,0.0,37,1.9618725733014981,2025,2
Aweil East,2025-02-17,1,0.0,1,0.05302411136549912,2025,2
Aweil East,2025-02-24,1,0.0,1,0.053022908463474405,2025,2
Aweil East,2025-03-24,2,0.0,2,0.10585737935441884,2025,3
Aweil East,2025-09-15,68,0.0,64,3.3934042453259687,2025,9
Aweil East,2025-09-29,4,0.0,2,0.10603918926091797,2025,9
Aweil East,2025-10-06,55,0.0,53,2.810226135974738,2025,10
Aweil East,2025-10-13,293,0.0,236,12.512518622617474,2025,10
Aweil East,2025-10-20,111,0.0,111,5.8854948642790115,2025,10
Aweil East,2025-10-27,41,0.0,39,2.0673805486015966,2025,10
Aweil East,2025-11-03,336,0.0,226,11.982502824613746,2025,11
Aweil East,2025-11-10,186,0.0,98,5.195877585658071,2025,11
Aweil East,2025-11-17,33,0.0,25,1.3250306403676264,2025,11
Aweil East,2025-11-24,63,0.0,32,1.696505779436704,2025,11
Aweil East,2025-12-01,2,0.0,2,0.10603405123709715,2025,12
Aweil East,2025-12-08,2,0.0,2,0.10602891321327633,2025,12
Aweil East,2025-12-15,5,0.0,4,0.21177531370747554,2025,12
Aweil North,2001-08-20,6,0.0,6,0.31805761407569644,2001,8
Aweil North,2001-10-01,69,0.0,69,3.657539056745124,2001,10
Aweil North,2003-06-23,7,0.0,6,0.31804026991021556,2003,6
Aweil North,2003-06-30,2,0.0,2,0.10601342330340519,2003,6
Aweil North,2003-09-01,49,0.0,49,2.5974327812695677,2003,9
Aweil North,2003-09-08,8,0.0,8,0.4240704289191047,2003,9
Aweil North,2003-09-15,115,0.0,78,4.134419700480643,2003,9
Aweil North,2003-09-22,111,0.0,103,5.459717740518461,2003,9
Aweil North,2003-10-06,12,0.0,10,0.5300817296551981,2003,10
Aweil North,2003-10-13,2,0.0,2,0.1060155548411408,2003,10
Aweil North,2003-10-20,23,0.0,22,1.1661799203591607,2003,10
Aweil North,2003-11-03,4,0.0,4,0.2118793627194367,2003,11
Aweil North,2003-12-15,1,0.0,1,0.052948046058711125,2003,12
Aweil North,2004-10-18,1,0.0,1,0.052956285822209355,2004,10
Aweil North,2004-11-08,2,0.0,2,0.10586541998022837,2004,11
Aweil North,2005-10-31,1,0.0,1,0.052965106470980045,2005,10
Aweil North,2005-11-07,2,0.0,2,0.10588079621855188,2005,11
Aweil North,2005-11-14,8,0.0,8,0.4236534451039283,2005,11
Aweil North,2006-01-16,1,0.0,1,0.05297106061926995,2006,1
Aweil North,2006-10-02,38,0.0,31,1.642857319766313,2006,10
Aweil North,2006-10-09,28,0.0,14,0.7421034032638046,2006,10
Aweil North,2006-10-30,24,0.0,24,1.2710253535820928,2006,10
Aweil North,2006-11-20,2,0.0,2,0.10594305925656775,2006,11
Aweil North,2006-11-27,2,0.0,2,0.10594305925656775,2006,11
Aweil North,2007-09-17,140,0.0,104,5.511237633907324,2007,9
Aweil North,2007-09-24,558,0.0,287,15.21124711480627,2007,9
Aweil North,2007-10-01,350,0.0,221,11.714099113314141,2007,10
Aweil North,2007-10-08,476,0.0,206,10.91921825173092,2007,10
Aweil North,2007-10-15,71,0.0,70,3.7104535896976,2007,10
Aweil North,2007-10-29,2,0.0,2,0.10595117521819841,2007,10
Aweil North,2008-08-25,14,0.0,10,0.5300495343186433,2008,8
Aweil North,2008-09-08,306,0.0,135,7.154071995254922,2008,9
Aweil North,2008-09-15,66,0.0,37,1.9612159014835955,2008,9
Aweil North,2008-09-22,391,0.0,227,12.03209255154761,2008,9
Aweil North,2008-09-29,344,0.0,141,7.4732746779775185,2008,9
Aweil North,2008-10-06,12,0.0,12,0.6360516182555561,2008,10
Aweil North,2008-10-13,35,0.0,20,1.0601181000675302,2008,10
Aweil North,2008-10-20,131,0.0,68,3.6039769868839855,2008,10
Aweil North,2008-10-27,177,0.0,94,4.981197782045159,2008,10
Aweil North,2008-11-03,179,0.0,113,5.988087569164175,2008,11
Aweil North,2008-11-10,13,0.0,12,0.6360349101728066,2008,11
