county,week,flood_type,detected_pixel_days,mean_cloud_fraction,unique_grid_cells,detected_area_km2,year,month
Aweil South,2001-11-26,recurring,306,0.0,102,5.408086520531106,2001,11
Aweil South,2001-12-03,recurring,260,0.0,93,4.930826503903966,2001,12
Aweil South,2001-12-10,recurring,33,0.0,17,0.9013291871127811,2001,12
Aweil South,2002-07-22,unusual,4,0.0,4,0.21213537199294696,2002,7
Aweil South,2002-11-04,unusual,1,0.0,1,0.053029211391300825,2002,11
Aweil South,2002-11-11,unusual,1,0.0,1,0.053029211391300825,2002,11
Aweil South,2002-11-18,unusual,2,0.0,2,0.10605872207252379,2002,11
Aweil South,2002-11-25,unusual,2,0.0,2,0.10605902136244591,2002,11
Aweil South,2003-08-25,unusual,12,0.0,12,0.6363241646473771,2003,8
Aweil South,2003-09-01,recurring,7,0.0,7,0.3711921944925662,2003,9
Aweil South,2003-09-01,unusual,21,0.0,21,1.1135480836421499,2003,9
Aweil South,2003-09-08,recurring,225,0.0,109,5.779143326694935,2003,9
Aweil South,2003-09-15,recurring,808,0.0,334,17.708842222610752,2003,9
Aweil South,2003-09-15,unusual,35,0.0,33,1.7497086634141927,2003,9
Aweil South,2003-09-22,recurring,665,0.0,273,14.474546909302951,2003,9
Aweil South,2003-09-22,unusual,3,0.0,3,0.1590672194131962,2003,9
Aweil South,2003-09-29,recurring,1201,0.0,345,18.29257799109865,2003,9
Aweil South,2003-09-29,unusual,16,0.0,15,0.7953792919268984,2003,9
Aweil South,2003-10-13,recurring,1044,0.0,287,15.217768496472871,2003,10
Aweil South,2003-10-13,unusual,7,0.0,6,0.3182641660314799,2003,10
Aweil South,2003-10-20,recurring,1686,0.0,403,21.369699166009905,2003,10
Aweil South,2003-10-20,unusual,40,0.0,33,1.750692379135194,2003,10
Aweil South,2003-10-27,recurring,1251,0.0,333,17.6577748468417,2003,10
Aweil South,2003-10-27,unusual,23,0.0,13,0.6897306291947476,2003,10
Aweil South,2003-11-03,recurring,358,0.0,148,7.846985223811115,2003,11
Aweil South,2003-11-10,recurring,911,0.0,321,17.02194367459636,2003,11
Aweil South,2003-11-10,unusual,118,0.0,66,3.5012537623426176,2003,11
Aweil South,2003-11-17,recurring,875,0.0,278,14.7418777055413,2003,11
Aweil South,2003-11-17,unusual,83,0.0,45,2.3872159400045003,2003,11
Aweil South,2003-11-24,recurring,793,0.0,211,11.188798468507613,2003,11
Aweil South,2003-11-24,unusual,63,0.0,39,2.0687287912040375,2003,11
Aweil South,2003-12-01,recurring,371,0.0,132,6.999649027899361,2003,12
Aweil South,2003-12-01,unusual,53,0.0,28,1.485199198819676,2003,12
Aweil South,2003-12-08,recurring,77,0.0,53,2.810375142646548,2003,12
Aweil South,2003-12-08,unusual,17,0.0,13,0.6896439186105191,2003,12
Aweil South,2003-12-15,recurring,22,0.0,16,0.8484085617025359,2003,12
Aweil South,2003-12-15,unusual,13,0.0,9,0.47739584883719377,2003,12
Aweil South,2003-12-29,recurring,2,0.0,2,0.10605542695797585,2003,12
Aweil South,2004-09-27,recurring,11,0.0,6,0.3181629825372318,2004,9
Aweil South,2004-09-27,unusual,28,0.0,18,0.9544439097485578,2004,9
Aweil South,2005-09-19,recurring,166,0.0,72,3.820460842675249,2005,9
Aweil South,2005-09-19,unusual,222,0.0,129,6.8446433332712715,2005,9
Aweil South,2005-09-26,recurring,263,0.0,114,6.049061515027063,2005,9
Aweil South,2005-09-26,unusual,403,0.0,195,10.345698158974292,2005,9
Aweil South,2005-10-03,recurring,295,0.0,126,6.6858041623816655,2005,10
Aweil South,2005-10-03,unusual,509,0.0,246,13.052037728316478,2005,10
Aweil South,2005-10-10,recurring,232,0.0,144,7.640691452139668,2005,10
Aweil South,2005-10-10,unusual,653,0.0,526,27.90687687397805,2005,10
Aweil South,2005-10-17,recurring,165,0.0,65,3.4488668988109676,2005,10
Aweil South,2005-10-17,unusual,94,0.0,49,2.5996360644822634,2005,10
Aweil South,2005-10-24,recurring,244,0.0,149,7.9029335175849615,2005,10
Aweil South,2005-10-24,unusual,139,0.0,109,5.782805926876467,2005,10
Aweil South,2005-10-31,recurring,396,0.0,186,9.864503888195598,2005,10
Aweil South,2005-10-31,unusual,118,0.0,92,4.880994892692726,2005,10
Aweil South,2005-11-07,recurring,449,0.0,158,8.381189456623966,2005,11
Aweil South,2005-11-07,unusual,226,0.0,128,6.7911325769598605,2005,11
Aweil South,2005-11-14,recurring,291,0.0,104,5.518024160585829,2005,11
Aweil South,2005-11-14,unusual,237,0.0,133,7.056335740098499,2005,11
Aweil South,2005-11-21,recurring,197,0.0,61,3.2365678838123677,2005,11
Aweil South,2005-11-21,unusual,95,0.0,48,2.5465157739895092,2005,11
Aweil South,2005-11-28,recurring,111,0.0,46,2.440654170264022,2005,11
Aweil South,2005-11-28,unusual,49,0.0,37,1.9629618364179824,2005,11
Aweil South,2005-12-05,recurring,26,0.0,23,1.220385574114288,2005,12
Aweil South,2005-12-05,unusual,27,0.0,13,0.6896759559523349,2005,12
Aweil South,2005-12-12,recurring,9,0.0,6,0.3183676993803831,2005,12
Aweil South,2005-12-12,unusual,2,0.0,2,0.10611818561449494,2005,12
Aweil South,2006-06-26,unusual,4,0.0,4,0.21215324149612197,2006,6
Aweil South,2006-10-02,recurring,80,0.0,64,3.3943076896225572,2006,10
Aweil South,2006-10-02,unusual,15,0.0,15,0.795514070386764,2006,10
Aweil South,2006-10-09,recurring,73,0.0,44,2.3330812776529917,2006,10
Aweil South,2006-10-23,recurring,253,0.0,232,12.302778790957838,2006,10
Aweil South,2006-10-23,unusual,13,0.0,13,0.6894153911645815,2006,10
Aweil South,2006-10-30,recurring,676,0.0,201,10.657011672845313,2006,10
Aweil South,2006-10-30,unusual,4,0.0,3,0.159124491698938,2006,10
Aweil South,2006-11-06,recurring,416,0.0,150,7.953350416606331,2006,11
Aweil South,2006-11-13,recurring,339,0.0,131,6.9457384941364415,2006,11
Aweil South,2006-11-20,recurring,237,0.0,116,6.150473174162293,2006,11
Aweil South,2006-11-20,unusual,12,0.0,12,0.6363753655039007,2006,11
Aweil South,2006-11-27,recurring,18,0.0,16,0.8484666414749098,2006,11
Aweil South,2006-12-04,recurring,4,0.0,4,0.21211145263585193,2006,12
Aweil South,2006-12-04,unusual,1,0.0,1,0.05307967033987564,2006,12
Aweil South,2006-12-18,recurring,12,0.0,10,0.5303741731511943,2006,12
Aweil South,2006-12-18,unusual,19,0.0,19,1.0075412201809362,2006,12
Aweil South,2006-12-25,recurring,9,0.0,9,0.4773246854291011,2006,12
Aweil South,2006-12-25,unusual,20,0.0,20,1.0605677344035331,2006,12
Aweil South,2007-01-01,unusual,7,0.0,7,0.3711966882996763,2007,1
Aweil South,2007-01-08,unusual,12,0.0,12,0.63632986051847,2007,1
Aweil South,2007-03-26,unusual,2,0.0,1,0.053036971923419045,2007,3
Aweil South,2007-09-17,recurring,44,0.0,44,2.3349308173396386,2007,9
Aweil South,2007-09-17,unusual,20,0.0,20,1.0614590789058886,2007,9
Aweil South,2007-09-24,recurring,237,0.0,113,5.993716962598608,2007,9
Aweil South,2007-09-24,unusual,28,0.0,28,1.485983032030578,2007,9
Aweil South,2007-10-01,recurring,144,0.0,125,6.629642720409012,2007,10
Aweil South,2007-10-01,unusual,17,0.0,17,0.9023402417337966,2007,10
Aweil South,2007-10-08,recurring,519,0.0,231,12.252266715390386,2007,10
Aweil South,2007-10-08,unusual,55,0.0,55,2.918288317236769,2007,10
Aweil South,2007-10-15,recurring,500,0.0,137,7.263987904394387,2007,10
Aweil South,2007-10-15,unusual,5,0.0,3,0.15919081204831473,2007,10
Aweil South,2007-10-22,recurring,926,0.0,362,19.19522218846048,2007,10
Aweil South,2007-10-22,unusual,204,0.0,155,8.219180688229295,2007,10
Aweil South,2007-10-29,recurring,1186,0.0,393,20.83941435959896,2007,10
Aweil South,2007-10-29,unusual,124,0.0,113,5.993112498630841,2007,10
Aweil South,2007-11-05,recurring,827,0.0,193,10.233097628677315,2007,11
Aweil South,2007-11-12,recurring,777,0.0,244,12.937367232818902,2007,11
Aweil South,2007-11-12,unusual,4,0.0,3,0.15917471916656012,2007,11
Aweil South,2007-11-26,recurring,114,0.0,73,3.8710206855994143,2007,11
Aweil South,2007-11-26,unusual,4,0.0,4,0.2123244246888041,2007,11
Aweil South,2007-12-03,recurring,52,0.0,41,2.1741566217916746,2007,12
Aweil South,2007-12-03,unusual,2,0.0,2,0.10616221234440205,2007,12
Aweil South,2007-12-10,recurring,10,0.0,10,0.5304759274861737,2007,12
Aweil South,2007-12-10,unusual,3,0.0,3,0.15909002581927129,2007,12
Aweil South,2007-12-17,recurring,5,0.0,3,0.15915465275399826,2007,12
Aweil South,2007-12-24,recurring,3,0.0,3,0.15908284058927555,2007,12
Aweil South,2007-12-31,unusual,1,0.0,1,0.05302771347898792,2007,12
Aweil South,2008-01-07,unusual,1,0.0,1,0.05302771347898792,2008,1
Aweil South,2008-07-21,unusual,13,0.0,13,0.6893497778514265,2008,7
Aweil South,2008-08-04,unusual,42,0.0,34,1.8030122930759729,2008,8
Aweil South,2008-08-11,recurring,1,0.0,1,0.05301989630125087,2008,8
Aweil South,2008-08-11,unusual,1,0.0,1,0.05302891189426461,2008,8
Aweil South,2008-08-18,recurring,28,0.0,28,1.484552871772292,2008,8
Aweil South,2008-08-18,unusual,4,0.0,4,0.21208260009895358,2008,8
Aweil South,2008-08-25,recurring,56,0.0,33,1.7496375708045009,2008,8
Aweil South,2008-08-25,unusual,40,0.0,34,1.8031935145489646,2008,8
Aweil South,2008-09-01,recurring,584,0.0,178,9.4381136744418,2008,9
Aweil South,2008-09-01,unusual,43,0.0,29,1.5386926102214542,2008,9
Aweil South,2008-09-08,recurring,318,0.0,258,13.682788230239014,2008,9
Aweil South,2008-09-08,unusual,139,0.0,135,7.163229637396566,2008,9
Aweil South,2008-09-15,recurring,361,0.0,183,9.704074398998857,2008,9
Aweil South,2008-09-15,unusual,60,0.0,43,2.2810428229845217,2008,9
Aweil South,2008-09-22,recurring,474,0.0,391,20.734990969367562,2008,9
Aweil South,2008-09-22,unusual,436,0.0,378,20.054503741993667,2008,9
Aweil South,2008-09-29,recurring,1452,0.0,473,25.08076142925694,2008,9
Aweil South,2008-09-29,unusual,403,0.0,205,10.87064249615322,2008,9
Aweil South,2008-10-06,recurring,755,0.0,646,34.25774525242073,2008,10
Aweil South,2008-10-06,unusual,786,0.0,714,37.86586759208889,2008,10
Aweil South,2008-10-13,recurring,2563,0.0,649,34.414557691047165,2008,10
Aweil South,2008-10-13,unusual,4260,0.0,1297,68.7780200287303,2008,10
Aweil South,2008-10-20,recurring,3674,0.0,735,38.977021355423695,2008,10
Aweil South,2008-10-20,unusual,7271,0.0,2001,106.11224789251015,2008,10
Aweil South,2008-10-27,recurring,4386,0.0,766,40.62185391106203,2008,10
Aweil South,2008-10-27,unusual,10212,0.0,2497,132.4246805849927,2008,10
Aweil South,2008-11-03,recurring,3547,0.0,694,36.80255367459937,2008,11
Aweil South,2008-11-03,unusual,8331,0.0,2200,116.67405743317002,2008,11
Aweil South,2008-11-10,recurring,4102,0.0,694,36.802523196065955,2008,11
Aweil South,2008-11-10,unusual,10692,0.0,2273,120.53959753882087,2008,11
Aweil South,2008-11-17,recurring,3265,0.0,662,35.10468914849895,2008,11
Aweil South,2008-11-17,unusual,7966,0.0,1820,96.51366270891057,2008,11
Aweil South,2008-11-24,recurring,3293,0.0,550,29.16278258731961,2008,11
Aweil South,2008-11-24,unusual,6876,0.0,1382,73.28286175273837,2008,11
Aweil South,2008-12-01,recurring,1491,0.0,234,12.407022341964641,2008,12
Aweil South,2008-12-01,unusual,7279,0.0,1459,77.36449190629395,2008,12
Aweil South,2008-12-08,recurring,1384,0.0,223,11.823572604039317,2008,12
Aweil South,2008-12-08,unusual,4848,0.0,1085,57.53244864357881,2008,12
Aweil South,2008-12-15,recurring,980,0.0,188,9.96777293771099,2008,12
Aweil South,2008-12-15,unusual,1315,0.0,424,22.482459642426665,2008,12
Aweil South,2008-12-22,recurring,283,0.0,111,5.8851804107009995,2008,12
Aweil South,2008-12-22,unusual,100,0.0,50,2.651111051824221,2008,12
Aweil South,2008-12-29,recurring,378,0.0,94,4.983846401819937,2008,12
Aweil South,2008-12-29,unusual,266,0.0,83,4.400718567392776,2008,12
Aweil South,2009-01-05,recurring,154,0.0,35,1.8556876201056995,2009,1
Aweil South,2009-01-05,unusual,115,0.0,52,2.757055681366815,2009,1
Aweil South,2009-01-12,recurring,52,0.0,24,1.2724750965982252,2009,1
Aweil South,2009-01-12,unusual,16,0.0,9,0.47718449182358097,2009,1
Aweil South,2009-01-19,recurring,1,0.0,1,0.05301989630125087,2009,1
Aweil South,2009-04-06,unusual,7,0.0,7,0.3712480846079461,2009,4
Aweil South,2009-05-18,unusual,1,0.0,1,0.053052057156465535,2009,5
Aweil South,2009-08-31,unusual,13,0.0,7,0.37120956750843204,2009,8
Aweil South,2009-09-28,unusual,2,0.0,2,0.10610028921020777,2009,9
Aweil South,2009-10-05,unusual,2,0.0,2,0.10609999482781605,2009,10
Aweil South,2009-10-12,unusual,1,0.0,1,0.05304999741390803,2009,10
Aweil South,2010-09-20,recurring,5,0.0,4,0.21228146751374136,2010,9
Aweil South,2010-09-20,unusual,1,0.0,1,0.05308196685565036,2010,9
Aweil South,2010-09-27,recurring,118,0.0,68,3.607688877259961,2010,9
Aweil South,2010-09-27,unusual,34,0.0,32,1.6974349289921655,2010,9
Aweil South,2010-10-04,recurring,58,0.0,48,2.5460083426633333,2010,10
Aweil South,2010-10-04,unusual,12,0.0,12,0.6367310351824506,2010,10
Aweil South,2010-10-11,recurring,1165,0.0,445,23.5995562208868,2010,10
Aweil South,2010-10-11,unusual,416,0.0,289,15.330990545775038,2010,10
Aweil South,2010-10-18,recurring,581,0.0,324,17.180430842519073,2010,10
Aweil South,2010-10-18,unusual,97,0.0,94,4.986244531338462,2010,10
Aweil South,2010-10-25,recurring,819,0.0,349,18.507308694180438,2010,10
Aweil South,2010-10-25,unusual,61,0.0,56,2.9698326348661443,2010,10
Aweil South,2010-11-01,recurring,2309,0.0,517,27.412755795410902,2010,11
Aweil South,2010-11-01,unusual,448,0.0,234,12.40810940823855,2010,11
Aweil South,2010-11-08,recurring,2741,0.0,569,30.170427779638327,2010,11
Aweil South,2010-11-08,unusual,1620,0.0,558,29.58885087851121,2010,11
Aweil South,2010-11-15,recurring,2086,0.0,597,31.655732118567457,2010,11
Aweil South,2010-11-15,unusual,1335,0.0,693,36.74803016692008,2010,11
Aweil South,2010-11-22,recurring,2537,0.0,545,28.898036327942943,2010,11
Aweil South,2010-11-22,unusual,1236,0.0,450,23.86254107016171,2010,11
Aweil South,2010-11-29,recurring,1510,0.0,395,20.944258043365515,2010,11
Aweil South,2010-11-29,unusual,1306,0.0,486,25.77091452546137,2010,11
Aweil South,2010-12-06,recurring,835,0.0,205,10.86947796457298,2010,12
Aweil South,2010-12-06,unusual,267,0.0,177,9.38580852032782,2010,12
Aweil South,2010-12-13,recurring,516,0.0,147,7.794052710798165,2010,12
Aweil South,2010-12-13,unusual,101,0.0,78,4.136208682476743,2010,12
Aweil South,2010-12-20,recurring,15,0.0,13,0.6892565402146964,2010,12
Aweil South,2011-10-17,recurring,9,0.0,7,0.3714864121002812,2011,10
Aweil South,2011-10-31,recurring,35,0.0,23,1.2200938391032061,2011,10
Aweil South,2011-10-31,unusual,9,0.0,8,0.42427499447357275,2011,10
Aweil South,2011-11-07,recurring,103,0.0,64,3.395826246875161,2011,11
Aweil South,2011-11-07,unusual,28,0.0,24,1.2734357687845712,2011,11
Aweil South,2011-11-14,recurring,37,0.0,34,1.8038958426837886,2011,11
Aweil South,2011-11-14,unusual,3,0.0,3,0.15913970561881133,2011,11
Aweil South,2011-11-21,recurring,59,0.0,46,2.440320091809534,2011,11
Aweil South,2011-11-21,unusual,21,0.0,14,0.7425826864428238,2011,11
Aweil South,2011-11-28,recurring,27,0.0,26,1.3792910688017856,2011,11
Aweil South,2011-11-28,unusual,12,0.0,12,0.6364790467375411,2011,11
Aweil South,2011-12-05,recurring,16,0.0,8,0.42422230571052555,2011,12
Aweil South,2011-12-05,unusual,65,0.0,40,2.1212063082108252,2011,12
Aweil South,2011-12-12,recurring,3,0.0,3,0.15908284058927555,2011,12
Aweil South,2011-12-12,unusual,13,0.0,9,0.47731404578499154,2011,12
Aweil South,2011-12-19,recurring,14,0.0,8,0.42422230571052555,2011,12
Aweil South,2011-12-19,unusual,52,0.0,40,2.1215775922340487,2011,12
Aweil South,2011-12-26,recurring,2,0.0,2,0.10605512711028763,2011,12
Aweil South,2011-12-26,unusual,1,0.0,1,0.0530274136312997,2011,12
Aweil South,2012-01-02,unusual,1,0.0,1,0.05305499358764708,2012,1
Aweil South,2012-08-13,unusual,2,0.0,2,0.10607424145035349,2012,8
Aweil South,2012-08-20,unusual,37,0.0,37,1.9625710912184076,2012,8
Aweil South,2012-08-27,unusual,33,0.0,15,0.7956454187987336,2012,8
Aweil South,2012-09-10,unusual,45,0.0,42,2.2278562037843384,2012,9
Aweil South,2012-09-17,recurring,16,0.0,12,0.6362372471910025,2012,9
Aweil South,2012-09-17,unusual,63,0.0,44,2.3337656054121783,2012,9
Aweil South,2012-09-24,recurring,5,0.0,5,0.2650979732203362,2012,9
Aweil South,2012-09-24,unusual,158,0.0,59,3.129536685490602,2012,9
Aweil South,2012-10-01,recurring,1,0.0,1,0.05303309751369897,2012,10
Aweil South,2012-10-01,unusual,415,0.0,187,9.919038137996148,2012,10
Aweil South,2012-10-08,recurring,1,0.0,1,0.05303309751369897,2012,10
Aweil South,2012-10-08,unusual,211,0.0,153,8.115773334167638,2012,10
Aweil South,2012-10-15,unusual,227,0.0,112,5.940966103991759,2012,10
Aweil South,2012-10-22,unusual,27,0.0,15,0.7957038354655486,2012,10
Aweil South,2012-10-29,unusual,142,0.0,115,6.100102452160747,2012,10
Aweil South,2012-11-05,recurring,80,0.0,33,1.751112714407895,2012,11
Aweil South,2012-11-05,unusual,61,0.0,30,1.5916806285212555,2012,11
Aweil South,2012-11-12,recurring,343,0.0,119,6.314604764978501,2012,11
Aweil South,2012-11-12,unusual,343,0.0,176,9.3382312234502,2012,11
Aweil South,2012-11-19,recurring,267,0.0,108,5.730879578518574,2012,11
Aweil South,2012-11-19,unusual,214,0.0,115,6.101607761011336,2012,11
Aweil South,2012-11-26,recurring,112,0.0,64,3.395950919683858,2012,11
Aweil South,2012-11-26,unusual,72,0.0,46,2.440407042199136,2012,11
Aweil South,2012-12-03,recurring,5,0.0,5,0.2652554197614767,2012,12
Aweil South,2012-12-03,unusual,6,0.0,5,0.26519043936211745,2012,12
Aweil South,2012-12-17,recurring,3,0.0,3,0.1590825408086864,2012,12
Aweil South,2012-12-24,recurring,1,0.0,1,0.05302771347898792,2012,12
Aweil South,2013-03-11,unusual,3,0.0,3,0.15911091577025713,2013,3
Aweil South,2013-08-19,unusual,15,0.0,15,0.7954090909352414,2013,8
Aweil South,2013-08-26,recurring,3,0.0,3,0.15906029210523942,2013,8
Aweil South,2013-08-26,unusual,116,0.0,70,3.71179764269661,2013,8
Aweil South,2013-09-02,recurring,25,0.0,20,1.0603946077103334,2013,9
Aweil South,2013-09-09,recurring,13,0.0,9,0.47717936817190426,2013,9
Aweil South,2013-09-16,recurring,293,0.0,159,8.43073160150276,2013,9
Aweil South,2013-09-16,unusual,14,0.0,14,0.7424404303850582,2013,9
Aweil South,2013-09-23,recurring,623,0.0,213,11.294143370873405,2013,9
Aweil South,2013-09-23,unusual,29,0.0,25,1.3263434957689384,2013,9
Aweil South,2013-09-30,recurring,951,0.0,315,16.702286191203992,2013,9
Aweil South,2013-09-30,unusual,36,0.0,32,1.6973600726698626,2013,9
Aweil South,2013-10-07,recurring,914,0.0,403,21.368456014106613,2013,10
Aweil South,2013-10-07,unusual,22,0.0,21,1.1137635007419033,2013,10
Aweil South,2013-10-14,recurring,2133,0.0,647,34.310193337620355,2013,10
Aweil South,2013-10-14,unusual,184,0.0,153,8.115089576542635,2013,10
Aweil South,2013-10-21,recurring,833,0.0,318,16.861319205539086,2013,10
Aweil South,2013-10-21,unusual,6,0.0,3,0.15909073443744148,2013,10
Aweil South,2013-10-28,recurring,1771,0.0,471,24.974839248142985,2013,10
Aweil South,2013-10-28,unusual,46,0.0,34,1.8030027078715172,2013,10
Aweil South,2013-11-04,recurring,200,0.0,141,7.475809201804739,2013,11
Aweil South,2013-11-11,recurring,311,0.0,79,4.188558522889957,2013,11
Aweil South,2013-11-11,unusual,2,0.0,1,0.05301989630125087,2013,11
Aweil South,2013-11-18,recurring,110,0.0,63,3.340259141755599,2013,11
Aweil South,2013-11-18,unusual,4,0.0,4,0.2121123176189666,2013,11
Aweil South,2013-11-25,recurring,6,0.0,3,0.15905908556216886,2013,11
Aweil South,2013-11-25,unusual,5,0.0,5,0.2652662364438832,2013,11
Aweil South,2014-09-08,recurring,28,0.0,14,0.7428824344316244,2014,9
Aweil South,2014-09-08,unusual,2,0.0,1,0.05306172082627048,2014,9
Aweil South,2014-09-15,recurring,88,0.0,42,2.2284477591309386,2014,9
Aweil South,2014-09-15,unusual,31,0.0,29,1.5387429180712549,2014,9
Aweil South,2014-09-22,recurring,40,0.0,18,0.9549805029270475,2014,9
Aweil South,2014-09-22,unusual,4,0.0,3,0.15917167089520934,2014,9
Aweil South,2014-09-29,recurring,164,0.0,91,4.826233894533897,2014,9
Aweil South,2014-09-29,unusual,54,0.0,29,1.538478154916638,2014,9
Aweil South,2014-10-06,recurring,524,0.0,269,14.268182288492156,2014,10
Aweil South,2014-10-06,unusual,331,0.0,221,11.725688797815636,2014,10
Aweil South,2014-10-13,recurring,1437,0.0,671,35.58389022202396,2014,10
Aweil South,2014-10-13,unusual,597,0.0,363,19.25744741654012,2014,10
Aweil South,2014-10-20,recurring,1056,0.0,559,29.641550966362676,2014,10
Aweil South,2014-10-20,unusual,123,0.0,99,5.25073960318467,2014,10
Aweil South,2014-10-27,recurring,1338,0.0,541,28.6864021059973,2014,10
Aweil South,2014-10-27,unusual,132,0.0,105,5.568219835518092,2014,10
Aweil South,2014-11-03,recurring,2324,0.0,596,31.60385642072322,2014,11
Aweil South,2014-11-03,unusual,470,0.0,254,13.470354102365292,2014,11
Aweil South,2014-11-10,recurring,1615,0.0,503,26.67321841268002,2014,11
Aweil South,2014-11-10,unusual,191,0.0,125,6.630129303130007,2014,11
Aweil South,2014-11-17,recurring,1514,0.0,440,23.33339384600692,2014,11
Aweil South,2014-11-17,unusual,252,0.0,141,7.479813310583114,2014,11
Aweil South,2014-11-24,recurring,2015,0.0,503,26.674327054669668,2014,11
Aweil South,2014-11-24,unusual,575,0.0,279,14.799659124165505,2014,11
Aweil South,2014-12-01,recurring,1171,0.0,251,13.310849869760624,2014,12
Aweil South,2014-12-01,unusual,579,0.0,235,12.46449664934837,2014,12
Aweil South,2014-12-08,recurring,313,0.0,135,7.159086756496939,2014,12
Aweil South,2014-12-08,unusual,80,0.0,65,3.447738178078751,2014,12
Aweil South,2014-12-15,recurring,240,0.0,95,5.037917895515279,2014,12
Aweil South,2014-12-15,unusual,98,0.0,56,2.97041294537388,2014,12
Aweil South,2014-12-22,recurring,50,0.0,35,1.8563028765010776,2014,12
Aweil South,2014-12-22,unusual,87,0.0,48,2.5460570328164995,2014,12
Aweil South,2014-12-29,recurring,2,0.0,1,0.05301959463045899,2014,12
Aweil South,2014-12-29,unusual,53,0.0,22,1.1669759074247574,2014,12
Aweil South,2015-01-05,unusual,22,0.0,11,0.5834726256788126,2015,1
Aweil South,2015-01-12,unusual,14,0.0,10,0.5304438575972159,2015,1
Aweil South,2015-09-28,recurring,8,0.0,8,0.42422470015725977,2015,9
Aweil South,2015-09-28,unusual,8,0.0,8,0.42422140265881075,2015,9
Aweil South,2015-12-14,unusual,1,0.0,1,0.053041131174355396,2015,12
Aweil South,2015-12-21,unusual,14,0.0,10,0.5304136837611361,2015,12
Aweil South,2016-08-22,unusual,13,0.0,13,0.6894188834217065,2016,8
Aweil South,2016-09-05,recurring,4,0.0,4,0.21232585913543964,2016,9
Aweil South,2016-09-12,recurring,7,0.0,7,0.3713234479495713,2016,9
Aweil South,2016-09-19,recurring,123,0.0,64,3.393431444751118,2016,9
Aweil South,2016-09-26,recurring,216,0.0,87,4.6130230791966715,2016,9
Aweil South,2016-10-03,recurring,169,0.0,68,3.605455206522258,2016,10
Aweil South,2016-10-10,recurring,132,0.0,48,2.5450702565870893,2016,10
Aweil South,2016-10-17,recurring,188,0.0,66,3.499510459211551,2016,10
Aweil South,2016-10-24,recurring,206,0.0,82,4.347978432240575,2016,10
Aweil South,2016-10-24,unusual,2,0.0,2,0.10605752127654121,2016,10
Aweil South,2016-10-31,recurring,41,0.0,32,1.6966423625865767,2016,10
Aweil South,2017-10-16,recurring,8,0.0,6,0.31848864192658094,2017,10
Aweil South,2017-10-16,unusual,43,0.0,24,1.2739646106357219,2017,10
Aweil South,2017-10-23,recurring,29,0.0,21,1.1145493100279928,2017,10
Aweil South,2017-10-23,unusual,38,0.0,25,1.3270388235137838,2017,10
Aweil South,2017-10-30,recurring,188,0.0,83,4.404344270733687,2017,10
Aweil South,2017-10-30,unusual,84,0.0,56,2.971510932523981,2017,10
Aweil South,2017-11-06,recurring,518,0.0,133,7.057038298167433,2017,11
Aweil South,2017-11-06,unusual,421,0.0,211,11.19559715015872,2017,11
Aweil South,2017-11-13,recurring,176,0.0,84,4.457003202509317,2017,11
Aweil South,2017-11-13,unusual,81,0.0,65,3.448699250171457,2017,11
Aweil South,2017-11-20,recurring,94,0.0,69,3.66082988672218,2017,11
Aweil South,2017-11-20,unusual,58,0.0,47,2.493489098314278,2017,11
Aweil South,2017-11-27,recurring,49,0.0,43,2.2811211916273066,2017,11
Aweil South,2017-11-27,unusual,33,0.0,30,1.5912060070440235,2017,11
Aweil South,2017-12-04,recurring,24,0.0,15,0.7956773012510059,2017,12
Aweil South,2017-12-04,unusual,94,0.0,81,4.295447544365712,2017,12
Aweil South,2017-12-11,recurring,1,0.0,1,0.05302771347898792,2017,12
Aweil South,2017-12-11,unusual,1,0.0,1,0.053028013119439166,2017,12
Aweil South,2017-12-18,recurring,8,0.0,7,0.371193393816261,2017,12
Aweil South,2017-12-18,unusual,9,0.0,9,0.477244623309278,2017,12
Aweil South,2018-09-24,unusual,2,0.0,2,0.10604671941770233,2018,9
Aweil South,2018-10-01,recurring,229,0.0,76,4.029506072634387,2018,10
Aweil South,2018-10-08,recurring,138,0.0,91,4.824786109430202,2018,10
Aweil South,2018-10-15,recurring,499,0.0,126,6.680476136737807,2018,10
Aweil South,2018-10-22,recurring,325,0.0,103,5.461031488996217,2018,10
Aweil South,2018-10-22,unusual,2,0.0,2,0.10609114436809508,2018,10
Aweil South,2018-10-29,recurring,66,0.0,21,1.1134148056083133,2018,10
Aweil South,2018-11-05,recurring,3,0.0,2,0.10603979260250174,2018,11
Aweil South,2019-09-02,recurring,1,0.0,1,0.05301989630125087,2019,9
Aweil South,2019-09-09,unusual,3,0.0,3,0.15915705320835163,2019,9
Aweil South,2019-10-07,recurring,99,0.0,45,2.3858847729450443,2019,10
Aweil South,2019-10-07,unusual,8,0.0,5,0.2652614614128026,2019,10
Aweil South,2019-10-14,recurring,37,0.0,35,1.8556809833930519,2019,10
Aweil South,2019-10-21,recurring,45,0.0,41,2.1738115214456504,2019,10
Aweil South,2019-10-28,recurring,23,0.0,14,0.7422788492577859,2019,10
Aweil South,2019-11-04,recurring,15,0.0,15,0.7952978409650266,2019,11
Aweil South,2019-11-04,unusual,12,0.0,6,0.31831440030822317,2019,11
Aweil South,2019-11-11,unusual,7,0.0,7,0.3713658694769927,2019,11
