state,county,county_code,year,flood_type,detections,first_detection,last_detection,mean_cloud_fraction
Lakes,Rumbek Centre,SS0403,2003,unusual,3410,2003-01-06,2003-12-15,0.0
Lakes,Rumbek East,SS0404,2003,recurring,225,2003-01-06,2004-01-04,0.0
Lakes,Rumbek East,SS0404,2003,unusual,391,2003-01-06,2004-01-04,0.0
Lakes,Rumbek North,SS0405,2003,unusual,725,2003-08-16,2004-01-04,0.0
Lakes,Wulu,SS0406,2003,unusual,322,2003-01-09,2004-01-04,0.0
Lakes,Yirol East,SS0407,2003,recurring,1847,2003-01-06,2004-01-04,0.0
Lakes,Yirol East,SS0407,2003,unusual,4376,2003-01-06,2004-01-04,0.0
Lakes,Yirol West,SS0408,2003,recurring,261,2003-01-06,2004-01-04,0.0
Lakes,Yirol West,SS0408,2003,unusual,297,2003-01-06,2003-12-29,0.0
Northern Bahr el Ghazal,Aweil Centre,SS0501,2003,recurring,123,2003-10-01,2003-11-01,0.0
Northern Bahr el Ghazal,Aweil Centre,SS0501,2003,unusual,153,2003-01-29,2003-12-17,0.0
Northern Bahr el Ghazal,Aweil East,SS0502,2003,recurring,16486,2003-07-26,2003-12-17,0.0
Northern Bahr el Ghazal,Aweil East,SS0502,2003,unusual,4110,2003-01-27,2004-01-04,0.0
Northern Bahr el Ghazal,Aweil North,SS0503,2003,recurring,175,2003-09-03,2003-10-21,0.0
Northern Bahr el Ghazal,Aweil North,SS0503,2003,unusual,159,2003-06-28,2003-12-17,0.0
Northern Bahr el Ghazal,Aweil South,SS0504,2003,recurring,10296,2003-09-03,2003-12-31,0.0
Northern Bahr el Ghazal,Aweil South,SS0504,2003,unusual,504,2003-08-30,2003-12-17,0.0
Northern Bahr el Ghazal,Aweil West,SS0505,2003,recurring,78,2003-09-01,2003-10-28,0.0
Northern Bahr el Ghazal,Aweil West,SS0505,2003,unusual,807,2003-04-05,2003-11-08,0.0
Unity,Abiemnhom,SS0601,2003,unusual,127,2003-01-11,2003-12-29,0.0
Unity,Guit,SS0602,2003,recurring,171,2003-01-06,2004-01-04,0.0
Unity,Guit,SS0602,2003,unusual,1813,2003-01-06,2004-01-04,0.0
Unity,Koch,SS0603,2003,recurring,4050,2003-01-06,2004-01-04,0.0
Unity,Koch,SS0603,2003,unusual,3799,2003-01-06,2004-01-04,0.0
Unity,Leer,SS0604,2003,recurring,396,2003-01-06,2004-01-04,0.0
Unity,Leer,SS0604,2003,unusual,2745,2003-01-06,2004-01-04,0.0
Unity,Mayendit,SS0605,2003,recurring,467,2003-01-06,2004-01-04,0.0
Unity,Mayendit,SS0605,2003,unusual,794,2003-01-06,2004-01-04,0.0
Unity,Mayom,SS0606,2003,recurring,6560,2003-01-06,2004-01-04,0.0
Unity,Mayom,SS0606,2003,unusual,3123,2003-01-06,2004-01-04,0.0
Unity,Panyijiar,SS0607,2003,recurring,1784,2003-01-06,2004-01-04,0.0
Unity,Panyijiar,SS0607,2003,unusual,7990,2003-01-06,2004-01-04,0.0
Unity,Pariang,SS0608,2003,recurring,3649,2003-01-06,2004-01-04,0.0
Unity,Pariang,SS0608,2003,unusual,10944,2003-01-06,2004-01-04,0.0
Unity,Rubkona,SS0609,2003,unusual,77,2003-01-06,2004-01-04,0.0
Upper Nile,Baliet,SS0701,2003,recurring,18,2003-01-10,2004-01-04,0.0
Upper Nile,Baliet,SS0701,2003,unusual,687,2003-01-08,2004-01-04,0.0
Upper Nile,Fashoda,SS0702,2003,recurring,9,2003-01-08,2004-01-04,0.0
Upper Nile,Fashoda,SS0702,2003,unusual,216,2003-01-08,2004-01-04,0.0
Upper Nile,Longochuk,SS0703,2003,recurring,7,2003-11-03,2003-12-05,0.0
Upper Nile,Longochuk,SS0703,2003,unusual,4018,2003-01-06,2004-01-04,0.0
Upper Nile,Luakpiny/Nasir,SS0704,2003,recurring,24,2003-01-06,2004-01-04,0.0
Upper Nile,Luakpiny/Nasir,SS0704,2003,unusual,2310,2003-01-06,2004-01-04,0.0
Upper Nile,Maban,SS0705,2003,unusual,2735,2003-01-10,2004-01-04,0.0
Upper Nile,Maiwut,SS0706,2003,unusual,437,2003-01-06,2004-01-04,0.0
Upper Nile,Malakal,SS0707,2003,recurring,4,2003-10-16,2004-01-04,0.0
Upper Nile,Malakal,SS0707,2003,unusual,53,2003-01-08,2004-01-04,0.0
Upper Nile,Panyikang,SS0710,2003,recurring,153,2003-01-06,2004-01-04,0.0
Upper Nile,Panyikang,SS0710,2003,unusual,714,2003-01-06,2004-01-04,0.0
Upper Nile,Ulang,SS0712,2003,recurring,52,2003-01-08,2003-12-12,0.0
Upper Nile,Ulang,SS0712,2003,unusual,499,2003-01-06,2004-01-04,0.0
Warrap,Gogrial East,SS0801,2003,recurring,218,2003-01-06,2004-01-02,0.0
Warrap,Gogrial East,SS0801,2003,unusual,1629,2003-01-06,2004-01-04,0.0
Warrap,Gogrial West,SS0802,2003,recurring,16449,2003-09-03,2003-12-17,0.0
Warrap,Gogrial West,SS0802,2003,unusual,10687,2003-01-06,2004-01-02,0.0
Warrap,Tonj East,SS0803,2003,unusual,1345,2003-01-08,2003-11-08,0.0
Warrap,Tonj North,SS0804,2003,recurring,29167,2003-01-06,2004-01-04,0.0
Warrap,Tonj North,SS0804,2003,unusual,8287,2003-01-06,2004-01-04,0.0
Warrap,Tonj South,SS0805,2003,unusual,278,2003-01-06,2003-12-16,0.0
Warrap,Twic,SS0806,2003,recurring,11431,2003-01-06,2004-01-04,0.0
Warrap,Twic,SS0806,2003,unusual,28709,2003-01-06,2004-01-04,0.0
Western Bahr el Ghazal,Jur River,SS0901,2003,recurring,308,2003-09-21,2003-11-29,0.0
Western Bahr el Ghazal,Jur River,SS0901,2003,unusual,302,2003-01-06,2004-01-02,0.0
Western Bahr el Ghazal,Raja,SS0902,2003,recurring,56,2003-09-10,2003-10-21,0.0
Western Bahr el Ghazal,Raja,SS0902,2003,unusual,1031,2003-01-08,2003-12-27,0.0
Western Bahr el Ghazal,Wau,SS0903,2003,recurring,9,2003-09-21,2003-10-05,0.0
Western Bahr el Ghazal,Wau,SS0903,2003,unusual,139,2003-09-12,2003-12-27,0.0
Western Equatoria,Ezo,SS1001,2003,unusual,33,2003-01-20,2003-12-26,0.0
Western Equatoria,Ibba,SS1002,2003,unusual,316,2003-01-08,2004-01-04,0.0
Western Equatoria,Maridi,SS1003,2003,unusual,161,2003-01-13,2004-01-04,0.0
Western Equatoria,Mundri East,SS1004,2003,unusual,187,2003-01-24,2003-12-28,0.0
Western Equatoria,Mundri West,SS1005,2003,unusual,251,2003-01-22,2004-01-04,0.0
Western Equatoria,Mvolo,SS1006,2003,unusual,119,2003-01-22,2004-01-04,0.0
Western Equatoria,Nagero,SS1007,2003,unusual,63,2003-12-26,2004-01-04,0.0
Western Equatoria,Nzara,SS1008,2003,unusual,31,2003-01-27,2004-01-04,0.0
Western Equatoria,Tambura,SS1009,2003,unusual,64,2003-01-08,2003-12-27,0.0
Western Equatoria,Yambio,SS1010,2003,unusual,88,2003-01-09,2004-01-04,0.0
Abyei Region,Abyei Region,SS0001,2004,unusual,15,2004-05-04,2004-11-05,0.0
Central Equatoria,Juba,SS0101,2004,recurring,592,2004-01-09,2005-01-02,0.0
Central Equatoria,Juba,SS0101,2004,unusual,762,2004-01-09,2004-12-30,0.0
Central Equatoria,Kajo-keji,SS0102,2004,recurring,1,2004-11-17,2004-11-17,0.0
Central Equatoria,Kajo-keji,SS0102,2004,unusual,7,2004-12-21,2004-12-24,0.0
Central Equatoria,Lainya,SS0103,2004,unusual,3,2004-01-07,2004-11-30,0.0
Central Equatoria,Morobo,SS0104,2004,unusual,1,2004-11-30,2004-11-30,0.0
Central Equatoria,Terekeka,SS0105,2004,recurring,244,2004-01-09,2005-01-02,0.0
Central Equatoria,Terekeka,SS0105,2004,unusual,529,2004-01-09,2005-01-02,0.0
Central Equatoria,Yei,SS0106,2004,unusual,14,2004-01-25,2004-12-24,0.0
Eastern Equatoria,Budi,SS0201,2004,unusual,110,2004-01-06,2004-12-23,0.0
Eastern Equatoria,Ikotos,SS0202,2004,unusual,286,2004-01-18,2004-12-24,0.0
Eastern Equatoria,Kapoeta East,SS0203,2004,recurring,130,2004-04-22,2004-12-27,0.0
Eastern Equatoria,Kapoeta East,SS0203,2004,unusual,4988,2004-01-05,2004-12-27,0.0
Eastern Equatoria,Kapoeta North,SS0204,2004,unusual,288,2004-01-17,2004-12-21,0.0
Eastern Equatoria,Kapoeta South,SS0205,2004,unusual,15,2004-01-17,2004-12-20,0.0
Eastern Equatoria,Lafon,SS0206,2004,unusual,1431,2004-01-17,2005-01-02,0.0
Eastern Equatoria,Magwi,SS0207,2004,recurring,5,2004-01-11,2004-12-28,0.0
Eastern Equatoria,Magwi,SS0207,2004,unusual,94,2004-01-05,2004-12-28,0.0
Eastern Equatoria,Torit,SS0208,2004,unusual,95,2004-01-15,2004-12-11,0.0
Jonglei,Akobo,SS0301,2004,recurring,149,2004-07-16,2004-12-14,0.0
Jonglei,Akobo,SS0301,2004,unusual,897,2004-01-05,2004-12-26,0.0
Jonglei,Ayod,SS0302,2004,recurring,15341,2004-01-05,2005-01-02,0.0
Jonglei,Ayod,SS0302,2004,unusual,8655,2004-01-05,2005-01-02,0.0
Jonglei,Bor South,SS0303,2004,recurring,4412,2004-01-07,2005-01-02,0.0
Jonglei,Bor South,SS0303,2004,unusual,6099,2004-01-06,2005-01-02,0.0
Jonglei,Canal/Pigi,SS0304,2004,recurring,11,2004-01-11,2004-12-26,0.0
Jonglei,Canal/Pigi,SS0304,2004,unusual,81,2004-01-05,2004-12-28,0.0
Jonglei,Duk,SS0305,2004,recurring,3746,2004-01-05,2005-01-02,0.0
Jonglei,Duk,SS0305,2004,unusual,2468,2004-01-05,2005-01-02,0.0
Jonglei,Fangak,SS0306,2004,recurring,1694,2004-01-05,2005-01-02,0.0
Jonglei,Fangak,SS0306,2004,unusual,1487,2004-01-05,2005-01-01,0.0
Jonglei,Nyirol,SS0307,2004,unusual,51,2004-01-18,2004-11-08,0.0
Jonglei,Pibor,SS0308,2004,recurring,25,2004-01-13,2004-12-25,0.0
Jonglei,Pibor,SS0308,2004,unusual,9675,2004-01-05,2005-01-02,0.0
Jonglei,Pochalla,SS0309,2004,recurring,55,2004-05-06,2004-06-03,0.0
Jonglei,Pochalla,SS0309,2004,unusual,2862,2004-01-05,2005-01-02,0.0
Jonglei,Twic East,SS0310,2004,recurring,4438,2004-01-07,2005-01-02,0.0
Jonglei,Twic East,SS0310,2004,unusual,5779,2004-01-07,2005-01-02,0.0
Jonglei,Uror,SS0311,2004,unusual,1429,2004-01-06,2004-12-26,0.0
Lakes,Awerial,SS0401,2004,recurring,4250,2004-01-07,2005-01-02,0.0
Lakes,Awerial,SS0401,2004,unusual,3422,2004-01-07,2005-01-02,0.0
Lakes,Cueibet,SS0402,2004,unusual,47,2004-01-05,2004-12-24,0.0
Lakes,Rumbek Centre,SS0403,2004,unusual,593,2004-01-09,2004-12-26,0.0
Lakes,Rumbek East,SS0404,2004,recurring,137,2004-01-06,2005-01-02,0.0
Lakes,Rumbek East,SS0404,2004,unusual,143,2004-01-09,2004-12-28,0.0
Lakes,Rumbek North,SS0405,2004,unusual,809,2004-01-07,2004-12-25,0.0
Lakes,Wulu,SS0406,2004,unusual,219,2004-01-05,2004-12-26,0.0
Lakes,Yirol East,SS0407,2004,recurring,2313,2004-01-09,2005-01-02,0.0
Lakes,Yirol East,SS0407,2004,unusual,2145,2004-01-07,2005-01-02,0.0
Lakes,Yirol West,SS0408,2004,recurring,202,2004-01-09,2005-01-02,0.0
Lakes,Yirol West,SS0408,2004,unusual,196,2004-01-09,2004-12-28,0.0
Northern Bahr el Ghazal,Aweil Centre,SS0501,2004,unusual,11,2004-10-20,2004-12-22,0.0
Northern Bahr el Ghazal,Aweil East,SS0502,2004,recurring,31,2004-08-23,2004-10-23,0.0
Northern Bahr el Ghazal,Aweil East,SS0502,2004,unusual,283,2004-01-09,2004-12-22,0.0
Northern Bahr el Ghazal,Aweil North,SS0503,2004,unusual,3,2004-10-21,2004-11-10,0.0
Northern Bahr el Ghazal,Aweil South,SS0504,2004,recurring,11,2004-09-28,2004-09-30,0.0
Northern Bahr el Ghazal,Aweil South,SS0504,2004,unusual,28,2004-09-28,2004-09-30,0.0
Northern Bahr el Ghazal,Aweil West,SS0505,2004,unusual,2,2004-11-06,2004-11-06,0.0
Unity,Abiemnhom,SS0601,2004,unusual,13,2004-04-09,2004-12-23,0.0
Unity,Guit,SS0602,2004,recurring,114,2004-01-06,2005-01-02,0.0
Unity,Guit,SS0602,2004,unusual,1568,2004-01-06,2005-01-02,0.0
Unity,Koch,SS0603,2004,recurring,3383,2004-01-05,2005-01-02,0.0
Unity,Koch,SS0603,2004,unusual,2588,2004-01-05,2005-01-02,0.0
Unity,Leer,SS0604,2004,recurring,344,2004-01-06,2005-01-02,0.0
Unity,Leer,SS0604,2004,unusual,231,2004-01-18,2004-12-28,0.0
Unity,Mayendit,SS0605,2004,recurring,296,2004-01-05,2005-01-02,0.0
Unity,Mayendit,SS0605,2004,unusual,779,2004-01-18,2004-12-30,0.0
Unity,Mayom,SS0606,2004,recurring,6174,2004-01-05,2005-01-02,0.0
Unity,Mayom,SS0606,2004,unusual,4025,2004-01-05,2005-01-02,0.0
Unity,Panyijiar,SS0607,2004,recurring,1594,2004-01-05,2005-01-02,0.0
Unity,Panyijiar,SS0607,2004,unusual,1863,2004-01-05,2005-01-02,0.0
Unity,Pariang,SS0608,2004,recurring,2564,2004-01-05,2005-01-02,0.0
Unity,Pariang,SS0608,2004,unusual,3062,2004-01-05,2005-01-02,0.0
Unity,Rubkona,SS0609,2004,unusual,54,2004-02-03,2004-12-25,0.0
Upper Nile,Baliet,SS0701,2004,recurring,8,2004-10-25,2004-12-14,0.0
Upper Nile,Baliet,SS0701,2004,unusual,287,2004-01-06,2004-12-28,0.0
Upper Nile,Fashoda,SS0702,2004,recurring,4,2004-12-12,2004-12-28,0.0
Upper Nile,Fashoda,SS0702,2004,unusual,146,2004-01-05,2004-12-14,0.0
Upper Nile,Longochuk,SS0703,2004,recurring,11,2004-11-12,2004-12-30,0.0
Upper Nile,Longochuk,SS0703,2004,unusual,4876,2004-01-06,2005-01-02,0.0
Upper Nile,Luakpiny/Nasir,SS0704,2004,recurring,272,2004-07-18,2004-12-30,0.0
Upper Nile,Luakpiny/Nasir,SS0704,2004,unusual,10226,2004-01-06,2005-01-02,0.0
Upper Nile,Maban,SS0705,2004,recurring,15,2004-12-11,2004-12-12,0.0
Upper Nile,Maban,SS0705,2004,unusual,930,2004-01-05,2004-12-27,0.0
Upper Nile,Maiwut,SS0706,2004,unusual,496,2004-01-05,2005-01-02,0.0
Upper Nile,Malakal,SS0707,2004,recurring,12,2004-10-18,2004-12-28,0.0
Upper Nile,Malakal,SS0707,2004,unusual,17,2004-01-06,2004-12-28,0.0
Upper Nile,Panyikang,SS0710,2004,recurring,72,2004-01-18,2004-12-28,0.0
Upper Nile,Panyikang,SS0710,2004,unusual,249,2004-01-06,2005-01-02,0.0
Upper Nile,Ulang,SS0712,2004,recurring,586,2004-07-14,2004-12-30,0.0
Upper Nile,Ulang,SS0712,2004,unusual,1998,2004-01-13,2004-12-30,0.0
Warrap,Gogrial East,SS0801,2004,recurring,4,2004-01-18,2004-12-10,0.0
Warrap,Gogrial East,SS0801,2004,unusual,648,2004-01-05,2005-01-02,0.0
Warrap,Gogrial West,SS0802,2004,recurring,37,2004-09-19,2004-09-30,0.0
Warrap,Gogrial West,SS0802,2004,unusual,24,2004-01-18,2004-11-05,0.0
Warrap,Tonj East,SS0803,2004,unusual,1169,2004-02-01,2004-12-28,0.0
Warrap,Tonj North,SS0804,2004,recurring,10978,2004-01-05,2005-01-02,0.0
Warrap,Tonj North,SS0804,2004,unusual,1651,2004-01-05,2005-01-02,0.0
Warrap,Tonj South,SS0805,2004,unusual,92,2004-01-05,2004-12-28,0.0
Warrap,Twic,SS0806,2004,recurring,2439,2004-01-05,2005-01-02,0.0
Warrap,Twic,SS0806,2004,unusual,7402,2004-01-05,2005-01-02,0.0
Western Bahr el Ghazal,Jur River,SS0901,2004,recurring,1,2004-10-23,2004-10-23,0.0
Western Bahr el Ghazal,Jur River,SS0901,2004,unusual,23,2004-04-16,2004-12-24,0.0
Western Bahr el Ghazal,Raja,SS0902,2004,unusual,91,2004-04-08,2004-12-20,0.0
Western Bahr el Ghazal,Wau,SS0903,2004,unusual,9,2004-04-16,2004-12-14,0.0
Western Equatoria,Ezo,SS1001,2004,unusual,63,2004-01-05,2004-12-13,0.0
Western Equatoria,Ibba,SS1002,2004,unusual,83,2004-02-11,2004-12-23,0.0
Western Equatoria,Maridi,SS1003,2004,unusual,29,2004-03-01,2004-12-16,0.0
Western Equatoria,Mundri East,SS1004,2004,unusual,28,2004-01-05,2004-12-14,0.0
Western Equatoria,Mundri West,SS1005,2004,unusual,55,2004-01-05,2004-12-25,0.0
Western Equatoria,Mvolo,SS1006,2004,unusual,102,2004-04-19,2004-12-14,0.0
Western Equatoria,Nagero,SS1007,2004,unusual,12,2004-01-07,2004-12-24,0.0
Western Equatoria,Nzara,SS1008,2004,unusual,33,2004-01-05,2004-12-22,0.0
Western Equatoria,Tambura,SS1009,2004,unusual,4,2004-01-07,2004-12-14,0.0
Western Equatoria,Yambio,SS1010,2004,unusual,47,2004-01-06,2004-12-25,0.0
Abyei Region,Abyei Region,SS0001,2005,unusual,7,2005-04-30,2005-12-05,0.0
Central Equatoria,Juba,SS0101,2005,recurring,939,2005-01-04,2006-01-01,0.0
Central Equatoria,Juba,SS0101,2005,unusual,1753,2005-01-04,2006-01-01,0.0
Central Equatoria,Kajo-keji,SS0102,2005,recurring,4,2005-11-29,2005-12-24,0.0
Central Equatoria,Kajo-keji,SS0102,2005,unusual,26,2005-01-06,2005-12-31,0.0
Central Equatoria,Lainya,SS0103,2005,unusual,106,2005-01-18,2005-12-28,0.0
Central Equatoria,Morobo,SS0104,2005,unusual,3,2005-12-10,2005-12-11,0.0
Central Equatoria,Terekeka,SS0105,2005,recurring,457,2005-01-03,2005-12-31,0.0
Central Equatoria,Terekeka,SS0105,2005,unusual,767,2005-01-03,2005-12-31,0.0
Central Equatoria,Yei,SS0106,2005,unusual,278,2005-01-18,2005-12-21,0.0
Eastern Equatoria,Budi,SS0201,2005,unusual,171,2005-01-17,2005-12-21,0.0
Eastern Equatoria,Ikotos,SS0202,2005,unusual,200,2005-01-17,2005-12-21,0.0
Eastern Equatoria,Kapoeta East,SS0203,2005,recurring,726,2005-05-10,2005-11-28,0.0
Eastern Equatoria,Kapoeta East,SS0203,2005,unusual,50334,2005-01-15,2006-01-01,0.0
Eastern Equatoria,Kapoeta North,SS0204,2005,unusual,245,2005-01-18,2005-12-12,0.0
Eastern Equatoria,Lafon,SS0206,2005,unusual,2879,2005-01-03,2005-12-28,0.0
Eastern Equatoria,Magwi,SS0207,2005,recurring,10,2005-01-06,2005-12-24,0.0
Eastern Equatoria,Magwi,SS0207,2005,unusual,363,2005-01-04,2005-12-22,0.0
Eastern Equatoria,Torit,SS0208,2005,unusual,201,2005-01-18,2005-12-22,0.0
Jonglei,Akobo,SS0301,2005,recurring,50,2005-09-03,2005-12-24,0.0
Jonglei,Akobo,SS0301,2005,unusual,396,2005-01-15,2006-01-01,0.0
Jonglei,Ayod,SS0302,2005,recurring,18926,2005-01-03,2006-01-01,0.0
Jonglei,Ayod,SS0302,2005,unusual,10152,2005-01-03,2006-01-01,0.0
Jonglei,Bor South,SS0303,2005,recurring,6315,2005-01-03,2006-01-01,0.0
Jonglei,Bor South,SS0303,2005,unusual,7951,2005-01-03,2006-01-01,0.0
Jonglei,Canal/Pigi,SS0304,2005,recurring,54,2005-01-06,2005-12-31,0.0
Jonglei,Canal/Pigi,SS0304,2005,unusual,65,2005-01-13,2005-12-31,0.0
Jonglei,Duk,SS0305,2005,recurring,6047,2005-01-03,2006-01-01,0.0
Jonglei,Duk,SS0305,2005,unusual,3945,2005-01-03,2006-01-01,0.0
Jonglei,Fangak,SS0306,2005,recurring,2733,2005-01-03,2006-01-01,0.0
Jonglei,Fangak,SS0306,2005,unusual,2188,2005-01-04,2006-01-01,0.0
Jonglei,Nyirol,SS0307,2005,unusual,88,2005-05-02,2005-12-24,0.0
Jonglei,Pibor,SS0308,2005,recurring,52,2005-01-06,2005-12-31,0.0
Jonglei,Pibor,SS0308,2005,unusual,46077,2005-01-03,2006-01-01,0.0
Jonglei,Pochalla,SS0309,2005,recurring,54,2005-05-12,2005-12-26,0.0
Jonglei,Pochalla,SS0309,2005,unusual,8300,2005-01-03,2005-12-31,0.0
Jonglei,Twic East,SS0310,2005,recurring,6237,2005-01-03,2006-01-01,0.0
Jonglei,Twic East,SS0310,2005,unusual,11309,2005-01-03,2006-01-01,0.0
Jonglei,Uror,SS0311,2005,unusual,2822,2005-05-30,2006-01-01,0.0
Lakes,Awerial,SS0401,2005,recurring,5942,2005-01-03,2006-01-01,0.0
Lakes,Awerial,SS0401,2005,unusual,4326,2005-01-03,2005-12-31,0.0
Lakes,Cueibet,SS0402,2005,unusual,38,2005-01-04,2005-12-22,0.0
Lakes,Rumbek Centre,SS0403,2005,unusual,795,2005-01-04,2005-12-31,0.0
Lakes,Rumbek East,SS0404,2005,recurring,144,2005-01-03,2005-12-31,0.0
Lakes,Rumbek East,SS0404,2005,unusual,435,2005-01-04,2005-12-31,0.0
Lakes,Rumbek North,SS0405,2005,unusual,393,2005-01-04,2005-12-29,0.0
Lakes,Wulu,SS0406,2005,unusual,202,2005-10-19,2005-12-18,0.0
Lakes,Yirol East,SS0407,2005,recurring,3206,2005-01-03,2006-01-01,0.0
Lakes,Yirol East,SS0407,2005,unusual,6466,2005-01-03,2005-12-31,0.0
Lakes,Yirol West,SS0408,2005,recurring,252,2005-01-03,2006-01-01,0.0
Lakes,Yirol West,SS0408,2005,unusual,226,2005-01-04,2005-12-31,0.0
Northern Bahr el Ghazal,Aweil Centre,SS0501,2005,recurring,186,2005-09-01,2005-10-06,0.0
Northern Bahr el Ghazal,Aweil Centre,SS0501,2005,unusual,156,2005-01-30,2005-12-04,0.0
Northern Bahr el Ghazal,Aweil East,SS0502,2005,recurring,7588,2005-08-25,2005-11-29,0.0
Northern Bahr el Ghazal,Aweil East,SS0502,2005,unusual,1200,2005-08-21,2005-12-25,0.0
Northern Bahr el Ghazal,Aweil North,SS0503,2005,unusual,11,2005-11-06,2005-11-17,0.0
Northern Bahr el Ghazal,Aweil South,SS0504,2005,recurring,2844,2005-09-19,2005-12-15,0.0
Northern Bahr el Ghazal,Aweil South,SS0504,2005,unusual,2774,2005-09-19,2005-12-13,0.0
Northern Bahr el Ghazal,Aweil West,SS0505,2005,recurring,105,2005-09-01,2005-10-26,0.0
Northern Bahr el Ghazal,Aweil West,SS0505,2005,unusual,161,2005-08-23,2005-11-09,0.0
Unity,Abiemnhom,SS0601,2005,unusual,92,2005-04-22,2005-12-24,0.0
Unity,Guit,SS0602,2005,recurring,134,2005-01-04,2005-12-31,0.0
Unity,Guit,SS0602,2005,unusual,2288,2005-01-03,2005-12-29,0.0
Unity,Koch,SS0603,2005,recurring,502,2005-01-03,2005-12-29,0.0
Unity,Koch,SS0603,2005,unusual,924,2005-01-03,2005-12-29,0.0
Unity,Leer,SS0604,2005,recurring,473,2005-01-04,2005-12-31,0.0
Unity,Leer,SS0604,2005,unusual,1597,2005-01-04,2005-12-31,0.0
Unity,Mayendit,SS0605,2005,recurring,758,2005-01-03,2005-12-30,0.0
Unity,Mayendit,SS0605,2005,unusual,1751,2005-01-04,2005-12-29,0.0
Unity,Mayom,SS0606,2005,recurring,1397,2005-01-03,2005-12-31,0.0
Unity,Mayom,SS0606,2005,unusual,523,2005-01-04,2005-12-31,0.0
Unity,Panyijiar,SS0607,2005,recurring,2470,2005-01-03,2006-01-01,0.0
Unity,Panyijiar,SS0607,2005,unusual,8169,2005-01-03,2005-12-31,0.0
Unity,Pariang,SS0608,2005,recurring,3047,2005-01-03,2006-01-01,0.0
Unity,Pariang,SS0608,2005,unusual,4383,2005-01-03,2005-12-31,0.0
Unity,Rubkona,SS0609,2005,unusual,189,2005-01-04,2005-12-29,0.0
Upper Nile,Baliet,SS0701,2005,recurring,15,2005-01-15,2005-12-31,0.0
Upper Nile,Baliet,SS0701,2005,unusual,592,2005-01-06,2005-12-31,0.0
Upper Nile,Fashoda,SS0702,2005,recurring,5,2005-01-13,2005-12-31,0.0
Upper Nile,Fashoda,SS0702,2005,unusual,295,2005-01-06,2005-12-24,0.0
Upper Nile,Longochuk,SS0703,2005,unusual,4890,2005-01-03,2006-01-01,0.0
Upper Nile,Luakpiny/Nasir,SS0704,2005,recurring,100,2005-01-04,2005-12-31,0.0
Upper Nile,Luakpiny/Nasir,SS0704,2005,unusual,9267,2005-01-03,2005-12-31,0.0
Upper Nile,Maban,SS0705,2005,recurring,109,2005-12-17,2005-12-31,0.0
Upper Nile,Maban,SS0705,2005,unusual,15337,2005-01-04,2006-01-01,0.0
Upper Nile,Maiwut,SS0706,2005,unusual,1485,2005-01-03,2005-12-31,0.0
Upper Nile,Malakal,SS0707,2005,recurring,12,2005-10-05,2005-12-31,0.0
Upper Nile,Malakal,SS0707,2005,unusual,87,2005-10-03,2005-12-31,0.0
Upper Nile,Melut,SS0709,2005,unusual,91,2005-05-10,2005-11-28,0.0
Upper Nile,Panyikang,SS0710,2005,recurring,132,2005-01-03,2005-12-31,0.0
Upper Nile,Panyikang,SS0710,2005,unusual,493,2005-01-03,2005-12-31,0.0
Upper Nile,Ulang,SS0712,2005,recurring,124,2005-01-04,2005-12-31,0.0
Upper Nile,Ulang,SS0712,2005,unusual,2003,2005-01-06,2005-12-31,0.0
Warrap,Gogrial East,SS0801,2005,recurring,278,2005-09-29,2006-01-01,0.0
Warrap,Gogrial East,SS0801,2005,unusual,17528,2005-01-04,2005-12-31,0.0
Warrap,Gogrial West,SS0802,2005,recurring,3988,2005-09-19,2005-12-06,0.0
Warrap,Gogrial West,SS0802,2005,unusual,2233,2005-01-11,2005-12-31,0.0
Warrap,Tonj East,SS0803,2005,unusual,727,2005-01-04,2005-12-25,0.0
Warrap,Tonj North,SS0804,2005,recurring,1913,2005-01-03,2005-12-29,0.0
Warrap,Tonj North,SS0804,2005,unusual,12956,2005-01-03,2005-12-29,0.0
Warrap,Tonj South,SS0805,2005,unusual,37,2005-04-19,2005-12-29,0.0
Warrap,Twic,SS0806,2005,recurring,5694,2005-01-03,2006-01-01,0.0
Warrap,Twic,SS0806,2005,unusual,13304,2005-01-03,2006-01-01,0.0
Western Bahr el Ghazal,Jur River,SS0901,2005,recurring,1277,2005-08-25,2005-11-29,0.0
Western Bahr el Ghazal,Jur River,SS0901,2005,unusual,1904,2005-01-04,2005-12-29,0.0
Western Bahr el Ghazal,Raja,SS0902,2005,unusual,94,2005-08-19,2005-12-30,0.0
Western Bahr el Ghazal,Wau,SS0903,2005,recurring,111,2005-09-01,2005-10-26,0.0
Western Bahr el Ghazal,Wau,SS0903,2005,unusual,581,2005-04-10,2005-12-04,0.0
Western Equatoria,Ezo,SS1001,2005,unusual,64,2005-11-20,2005-12-26,0.0
Western Equatoria,Ibba,SS1002,2005,unusual,290,2005-01-04,2005-12-25,0.0
Western Equatoria,Maridi,SS1003,2005,unusual,253,2005-02-02,2005-12-21,0.0
Western Equatoria,Mundri East,SS1004,2005,unusual,210,2005-03-07,2005-12-22,0.0
Western Equatoria,Mundri West,SS1005,2005,unusual,346,2005-03-13,2005-12-15,0.0
Western Equatoria,Mvolo,SS1006,2005,unusual,177,2005-04-01,2005-12-24,0.0
Western Equatoria,Nagero,SS1007,2005,unusual,66,2005-04-10,2005-12-25,0.0
