state,county,county_code,week,detected_pixel_days,unique_grid_cells,detected_area_km2,county_area_km2,detected_county_percent
Unity,Pariang,SS0608,2000-12-11,55,32,1.6927821028050136,8978.79429891,0.018853111525347147
Unity,Pariang,SS0608,2000-12-18,12,7,0.3704929333456762,8978.79429891,0.004126310515774406
Unity,Pariang,SS0608,2000-12-25,36,20,1.0583601305786163,8978.79429891,0.011787330184266481
Upper Nile,Baliet,SS0701,2000-02-28,610,259,13.711554814221227,11675.847179,0.11743520280808932
Upper Nile,Baliet,SS0701,2000-03-06,128,68,3.5999004081867567,11675.847179,0.03083202745802876
Upper Nile,Longochuk,SS0703,2000-11-13,5,5,0.2649389157556341,6928.06607159,0.0038241395653264934
Upper Nile,Longochuk,SS0703,2000-11-20,5,5,0.2649389157556341,6928.06607159,0.0038241395653264934
Upper Nile,Longochuk,SS0703,2000-12-04,2,1,0.05298444248975952,6928.06607159,0.0007647796938172028
Upper Nile,Longochuk,SS0703,2000-12-18,467,246,13.030523330802604,6928.06607159,0.18808312732808682
Upper Nile,Longochuk,SS0703,2000-12-25,1008,367,19.443228721284843,6928.06607159,0.2806443893630852
Upper Nile,Luakpiny/Nasir,SS0704,2000-02-28,397,202,10.698193604881626,5185.7655789,0.2062992135319568
Upper Nile,Luakpiny/Nasir,SS0704,2000-03-06,20,10,0.5295931615821,5185.7655789,0.01021243929222186
Upper Nile,Luakpiny/Nasir,SS0704,2000-03-27,3,3,0.15920523286099153,5185.7655789,0.003070042994399334
Upper Nile,Luakpiny/Nasir,SS0704,2000-07-10,13,13,0.6898017874964705,5185.7655789,0.013301831272573464
Upper Nile,Luakpiny/Nasir,SS0704,2000-09-04,2,1,0.05306201253690695,5185.7655789,0.0010232242805730994
Upper Nile,Luakpiny/Nasir,SS0704,2000-10-23,2,2,0.10613711200398182,5185.7655789,0.0020467009236945785
Upper Nile,Luakpiny/Nasir,SS0704,2000-10-30,45,21,1.1142648100383847,5185.7655789,0.021486987660455367
Upper Nile,Luakpiny/Nasir,SS0704,2000-11-13,47,47,2.493842656037982,5185.7655789,0.04809015405912301
Upper Nile,Luakpiny/Nasir,SS0704,2000-11-20,84,61,3.2363588627203184,5185.7655789,0.06240850677648278
Upper Nile,Luakpiny/Nasir,SS0704,2000-11-27,101,68,3.6075796649809626,5185.7655789,0.06956696383769433
Upper Nile,Luakpiny/Nasir,SS0704,2000-12-04,240,127,6.736412636372906,5185.7655789,0.12990198908686165
Upper Nile,Luakpiny/Nasir,SS0704,2000-12-11,2,2,0.10612431658090016,5185.7655789,0.002046454182439368
Upper Nile,Luakpiny/Nasir,SS0704,2000-12-18,67,44,2.33324434943109,5185.7655789,0.04499324764938595
Upper Nile,Luakpiny/Nasir,SS0704,2000-12-25,268,134,7.1039963670824795,5185.7655789,0.1369903104758039
Upper Nile,Maban,SS0705,2000-11-13,30,30,1.5876055344323732,11821.21934792,0.013430133454986773
Upper Nile,Maban,SS0705,2000-11-20,37,37,1.957911102739554,11821.21934792,0.016562683130349472
Upper Nile,Maban,SS0705,2000-11-27,79,79,4.18137153923356,11821.21934792,0.03537174479356305
Upper Nile,Maban,SS0705,2000-12-04,413,261,13.813568292096628,11821.21934792,0.1168540053740496
Upper Nile,Maban,SS0705,2000-12-11,205,188,9.950412476551534,11821.21934792,0.08417416328800596
Upper Nile,Maban,SS0705,2000-12-18,133,77,4.076192539577292,11821.21934792,0.03448199732707369
Upper Nile,Maban,SS0705,2000-12-25,17,9,0.4764376034976221,11821.21934792,0.004030359216551155
Upper Nile,Maiwut,SS0706,2000-12-18,66,61,3.234093789136216,3686.23086924,0.08773443400204062
Upper Nile,Panyikang,SS0710,2000-03-27,2,1,0.05293045995518761,5110.31311683,0.0010357576677810525
Upper Nile,Panyikang,SS0710,2000-04-03,5,3,0.158798124427665,5110.31311683,0.003107404982772753
Upper Nile,Ulang,SS0712,2000-02-28,28,15,0.7949565165515075,4833.58875601,0.016446507071232994
Upper Nile,Ulang,SS0712,2000-04-03,4,4,0.21230198661533392,4833.58875601,0.004392222783772437
Upper Nile,Ulang,SS0712,2000-06-19,2,2,0.10613537119080796,4833.58875601,0.0021957881927551466
Upper Nile,Ulang,SS0712,2000-10-30,1,1,0.05306172082627048,4833.58875601,0.0010977706938823553
Upper Nile,Ulang,SS0712,2000-11-13,14,14,0.7429150278958402,4833.58875601,0.01536984351372699
Upper Nile,Ulang,SS0712,2000-11-20,15,14,0.7429188065651108,4833.58875601,0.015369921688959958
Upper Nile,Ulang,SS0712,2000-11-27,64,34,1.8042230846788057,4833.58875601,0.03732678090239816
Upper Nile,Ulang,SS0712,2000-12-04,121,50,2.6532836919248606,4833.58875601,0.0548926238010177
Upper Nile,Ulang,SS0712,2000-12-11,4,4,0.21227016203280827,4833.58875601,0.004391564378928084
Upper Nile,Ulang,SS0712,2000-12-18,15,15,0.7959680418635194,4833.58875601,0.016467434075226748
Upper Nile,Ulang,SS0712,2000-12-25,28,26,1.3797022529471827,4833.58875601,0.02854405541289968
Warrap,Gogrial East,SS0801,2000-05-01,3,3,0.15901937310124564,4424.80190854,0.003593819031634693
Warrap,Gogrial East,SS0801,2000-06-12,2,1,0.053006559378776824,4424.80190854,0.0011979419751305155
Warrap,Gogrial East,SS0801,2000-09-25,17,17,0.9013360779640309,4424.80190854,0.020370088799329646
Warrap,Gogrial East,SS0801,2000-10-23,26,26,1.3781879025257147,4424.80190854,0.03114688365745302
Warrap,Gogrial East,SS0801,2000-10-30,28,14,0.7420985314462173,4424.80190854,0.0167713390742746
Warrap,Gogrial East,SS0801,2000-11-06,4,2,0.10614435188223181,4424.80190854,0.002398849803363401
Warrap,Gogrial East,SS0801,2000-11-13,2,2,0.10606227945768709,4424.80190854,0.002396994976271903
Warrap,Gogrial East,SS0801,2000-11-20,23,15,0.7961268258249444,4424.80190854,0.017992372139606878
Warrap,Gogrial East,SS0801,2000-11-27,135,76,4.033744313477852,4424.80190854,0.09116214458533398
Warrap,Gogrial East,SS0801,2000-12-04,25,20,1.0615378856103546,4424.80190854,0.023990630711886892
Warrap,Gogrial East,SS0801,2000-12-11,217,95,5.038810972425196,4424.80190854,0.11387653225108542
Warrap,Gogrial East,SS0801,2000-12-18,207,92,4.878555470348424,4424.80190854,0.11025477685074819
Warrap,Gogrial East,SS0801,2000-12-25,342,122,6.469868770468695,4424.80190854,0.14621826929656792
Warrap,Gogrial West,SS0802,2000-10-23,1,1,0.053097633096656535,4401.06259255,0.0012064730273670448
Warrap,Gogrial West,SS0802,2000-10-30,13,7,0.371846387085625,4401.06259255,0.008449013829411937
Warrap,Gogrial West,SS0802,2000-11-06,7,4,0.21239985024174737,4401.06259255,0.004826103827773141
Warrap,Tonj North,SS0804,2000-03-13,9,5,0.2651666590823316,11227.83028852,0.0023616910148121294
Warrap,Tonj North,SS0804,2000-03-27,15,8,0.4242959557695421,11227.83028852,0.003778966593424266
Warrap,Tonj North,SS0804,2000-04-03,17,9,0.4774223504129989,11227.83028852,0.004252133654898078
Warrap,Tonj North,SS0804,2000-05-01,7,7,0.37137585580390703,11227.83028852,0.003307636883179681
Warrap,Tonj North,SS0804,2000-07-31,3,3,0.15916439172914712,11227.83028852,0.0014175881505074605
Warrap,Tonj North,SS0804,2000-09-11,351,324,17.18765545260366,11227.83028852,0.15308082693570227
Warrap,Tonj North,SS0804,2000-10-23,1,1,0.0530555800321875,11227.83028852,0.00047253635536720465
Warrap,Tonj North,SS0804,2000-10-30,10,7,0.3712831709858699,11227.83028852,0.003306811391382464
Warrap,Tonj North,SS0804,2000-11-06,15,9,0.4774462096489649,11227.83028852,0.004252346155758467
Warrap,Tonj North,SS0804,2000-11-13,1,1,0.05305528677790391,11227.83028852,0.00047253374351543934
Warrap,Tonj North,SS0804,2000-11-20,13,6,0.3183308401145406,11227.83028852,0.002835194618500967
Warrap,Tonj North,SS0804,2000-11-27,5,3,0.15916644642137362,11227.83028852,0.0014176064505010807
Warrap,Tonj North,SS0804,2000-12-04,1,1,0.0530555800321875,11227.83028852,0.00047253635536720465
Warrap,Tonj North,SS0804,2000-12-11,13,8,0.424441414435925,11227.83028852,0.0037802621123504076
Warrap,Tonj North,SS0804,2000-12-18,118,62,3.287526913848273,11227.83028852,0.02928016214503737
Warrap,Tonj North,SS0804,2000-12-25,320,123,6.522579666450143,11227.83028852,0.058092966306403974
Warrap,Tonj South,SS0805,2000-12-25,5,5,0.2660299627621534,7423.30593617,0.0035837127696155494
Warrap,Twic,SS0806,2000-02-28,30,17,0.9011680935805534,3957.0644583,0.022773652111992775
Warrap,Twic,SS0806,2000-03-06,13,10,0.5301042210971246,3957.0644583,0.013396400960444893
Warrap,Twic,SS0806,2000-03-13,15,12,0.6361206928691223,3957.0644583,0.016075570655283363
Warrap,Twic,SS0806,2000-03-27,14,7,0.3710684298026694,3957.0644583,0.009377366320741832
Warrap,Twic,SS0806,2000-04-03,13,7,0.3710666058237709,3957.0644583,0.009377320226499048
Warrap,Twic,SS0806,2000-04-10,1,1,0.05301081761938775,3957.0644583,0.0013396500910718499
Warrap,Twic,SS0806,2000-05-01,6,4,0.2120359750515179,3957.0644583,0.005358415999688086
Warrap,Twic,SS0806,2000-06-12,1,1,0.05300838602103297,3957.0644583,0.0013395886415205373
Warrap,Twic,SS0806,2000-07-24,2,2,0.10602315319994432,3957.0644583,0.00267933854293324
Warrap,Twic,SS0806,2000-07-31,1,1,0.053011121323264854,3957.0644583,0.0013396577660511257
Warrap,Twic,SS0806,2000-09-11,13,11,0.583102473585116,3957.0644583,0.014735733514829413
Warrap,Twic,SS0806,2000-09-25,1,1,0.053009298326396746,3957.0644583,0.0013396116966254866
Warrap,Twic,SS0806,2000-10-16,2,2,0.10601798840183593,3957.0644583,0.0026792080219836113
Warrap,Twic,SS0806,2000-10-23,4,4,0.21203810287566033,3957.0644583,0.005358469772482663
Warrap,Twic,SS0806,2000-11-13,8,8,0.4240780296605804,3957.0644583,0.01071698563744825
Warrap,Twic,SS0806,2000-11-20,1,1,0.053011121323264854,3957.0644583,0.0013396577660511257
Warrap,Twic,SS0806,2000-11-27,13,13,0.689117528518575,3957.0644583,0.0174148674043745
Warrap,Twic,SS0806,2000-12-11,31,18,0.9541667554530774,3957.0644583,0.024112995012039767
Warrap,Twic,SS0806,2000-12-25,46,23,1.2192226619195887,3957.0644583,0.03081129141988707
Western Bahr el Ghazal,Jur River,SS0901,2000-10-23,2,2,0.10628535803880679,10048.22708798,0.0010577523488292638
Western Bahr el Ghazal,Jur River,SS0901,2000-12-18,1,1,0.05314227170754775,10048.22708798,0.0005288721208452601
Western Bahr el Ghazal,Raja,SS0902,2000-10-16,2,1,0.053046163117466114,62010.56872549,8.55437455384295e-05
Western Bahr el Ghazal,Wau,SS0903,2000-10-23,25,25,1.3295474049152902,19212.82754001,0.006920102739414889
Western Equatoria,Yambio,SS1010,2000-12-25,3,3,0.16029911237094868,8792.0877119,0.001823220122724498
Central Equatoria,Terekeka,SS0105,2001-01-01,1,1,0.05343007006176853,10672.12996617,0.0005006504814984318
Eastern Equatoria,Kapoeta East,SS0203,2001-02-12,3,3,0.16022154566529773,29562.91101223,0.0005419680950871686
Eastern Equatoria,Kapoeta East,SS0203,2001-02-26,2,2,0.1068933217299447,29562.91101223,0.00036157914789150357
Eastern Equatoria,Kapoeta East,SS0203,2001-05-07,1,1,0.053463760945701384,29562.91101223,0.0001808474169664271
Eastern Equatoria,Kapoeta East,SS0203,2001-05-14,9,9,0.48117359024193956,29562.91101223,0.0016276258790715195
Eastern Equatoria,Kapoeta East,SS0203,2001-05-28,1,1,0.05346978792400243,29562.91101223,0.00018086780392459421
Eastern Equatoria,Kapoeta East,SS0203,2001-08-06,6,5,0.2674011969134314,29562.91101223,0.0009045157860225912
Eastern Equatoria,Kapoeta East,SS0203,2001-09-03,260,134,7.164146245816821,29562.91101223,0.02423356158279899
Eastern Equatoria,Kapoeta East,SS0203,2001-09-10,259,128,6.843377174250561,29562.91101223,0.023148522726396926
Eastern Equatoria,Kapoeta East,SS0203,2001-09-24,201,122,6.518360647238555,29562.91101223,0.022049116355767357
Eastern Equatoria,Kapoeta East,SS0203,2001-10-01,160,91,4.862283713574792,29562.91101223,0.01644724266687842
Eastern Equatoria,Kapoeta East,SS0203,2001-11-12,268,213,11.387724616449985,29562.91101223,0.03852030881444304
Eastern Equatoria,Kapoeta East,SS0203,2001-11-19,92,57,3.0474314281847965,29562.91101223,0.010308292802843714
Eastern Equatoria,Kapoeta East,SS0203,2001-12-03,20,15,0.8019775915019257,29562.91101223,0.002712782889243053
Eastern Equatoria,Kapoeta East,SS0203,2001-12-10,2,2,0.10696361707983569,29562.91101223,0.0003618169301243219
Eastern Equatoria,Kapoeta East,SS0203,2001-12-17,3,3,0.16038655024493148,29562.91101223,0.000542526242353402
Eastern Equatoria,Kapoeta East,SS0203,2001-12-31,24,23,1.2281817115292875,29562.91101223,0.004154468113851156
Eastern Equatoria,Kapoeta North,SS0204,2001-01-22,2,2,0.10678401980878978,5733.14132018,0.0018625743522651757
Eastern Equatoria,Lafon,SS0206,2001-01-01,1,1,0.053438915801123685,16242.17197208,0.0003290133603620514
Eastern Equatoria,Lafon,SS0206,2001-01-29,2,2,0.10688033130840409,16242.17197208,0.0006580421109450722
Eastern Equatoria,Lafon,SS0206,2001-02-12,5,5,0.2671096864458406,16242.17197208,0.0016445441342758673
Eastern Equatoria,Lafon,SS0206,2001-05-21,2,2,0.10692986985710451,16242.17197208,0.0006583471104782971
Eastern Equatoria,Lafon,SS0206,2001-06-11,1,1,0.05346561225706321,16242.17197208,0.0003291777254234817
Eastern Equatoria,Lafon,SS0206,2001-09-03,2,2,0.10691133696679526,16242.17197208,0.000658233006956052
Eastern Equatoria,Lafon,SS0206,2001-12-31,9,9,0.4807107988668743,16242.17197208,0.0029596460355992256
Eastern Equatoria,Magwi,SS0207,2001-02-12,2,2,0.10706255234302832,5200.66261461,0.0020586329142417746
Eastern Equatoria,Torit,SS0208,2001-02-12,4,4,0.21389386850037018,5838.57043383,0.0036634630158954773
Jonglei,Akobo,SS0301,2001-01-01,104,55,2.925804945042911,9024.06750885,0.032422241324918534
Jonglei,Akobo,SS0301,2001-01-29,246,242,12.872538676534914,9024.06750885,0.14264674620298085
Jonglei,Akobo,SS0301,2001-08-20,1,1,0.053160044497418714,9024.06750885,0.0005890918307657173
Jonglei,Akobo,SS0301,2001-09-10,4,4,0.21245402196347912,9024.06750885,0.0023543044392689127
Jonglei,Akobo,SS0301,2001-10-15,5,5,0.2658020908339571,9024.06750885,0.002945479857872098
Jonglei,Akobo,SS0301,2001-10-22,4,4,0.21264204626620317,9024.06750885,0.0023563880263269624
Jonglei,Akobo,SS0301,2001-11-05,15,9,0.4784425357504225,9024.06750885,0.005301850138878159
Jonglei,Akobo,SS0301,2001-11-12,5,3,0.15948066734583727,9024.06750885,0.0017672814081835366
Jonglei,Ayod,SS0302,2001-01-01,202,87,4.624077151815574,13449.1465305,0.034381937480784254
Jonglei,Ayod,SS0302,2001-01-08,78,34,1.8071525445332002,13449.1465305,0.013436931038225632
Jonglei,Ayod,SS0302,2001-01-15,90,48,2.5515163482151295,13449.1465305,0.018971585612728627
Jonglei,Ayod,SS0302,2001-01-22,172,82,4.357846271682134,13449.1465305,0.032402400121073864
Jonglei,Ayod,SS0302,2001-01-29,76,72,3.8268853313502462,13449.1465305,0.028454484622289066
Jonglei,Ayod,SS0302,2001-02-05,68,32,1.7009692255295088,13449.1465305,0.012647413883639734
Jonglei,Ayod,SS0302,2001-02-12,48,48,2.5514816909310842,13449.1465305,0.018971327921402516
Jonglei,Ayod,SS0302,2001-02-19,1,1,0.053180392483578975,13449.1465305,0.000395418343929679
Jonglei,Ayod,SS0302,2001-02-26,61,40,2.1255782465826205,13449.1465305,0.015804558614646885
Jonglei,Ayod,SS0302,2001-03-05,7,7,0.3721945898921299,13449.1465305,0.0027674216281908023
Jonglei,Ayod,SS0302,2001-03-26,20,14,0.7442281039303821,13449.1465305,0.005533645590392076
Jonglei,Ayod,SS0302,2001-04-02,11,11,0.584510587334461,13449.1465305,0.004346079403692322
Jonglei,Ayod,SS0302,2001-04-16,5,5,0.26588597692667487,13449.1465305,0.0019769728608703767
Jonglei,Ayod,SS0302,2001-05-07,11,11,0.584551878761317,13449.1465305,0.004346386422630381
Jonglei,Ayod,SS0302,2001-07-02,34,22,1.1695007313272134,13449.1465305,0.008695724510659598
Jonglei,Ayod,SS0302,2001-07-09,10,10,0.5314626245108343,13449.1465305,0.003951645729382026
Jonglei,Ayod,SS0302,2001-07-16,54,54,2.867576290615558,13449.1465305,0.021321622781880344
Jonglei,Ayod,SS0302,2001-07-23,7,7,0.37216717211266104,13449.1465305,0.002767217765593226
Jonglei,Ayod,SS0302,2001-07-30,7,7,0.37213653003896063,13449.1465305,0.0027669899290265645
Jonglei,Ayod,SS0302,2001-09-10,8,8,0.424861943330018,13449.1465305,0.0031590253133647944
Jonglei,Ayod,SS0302,2001-09-17,36,26,1.3807133501065052,13449.1465305,0.010266178206738405
Jonglei,Ayod,SS0302,2001-09-24,213,134,7.114764070234017,13449.1465305,0.05290123097476216
Jonglei,Ayod,SS0302,2001-10-01,10,10,0.5315159980765951,13449.1465305,0.003952042584049643
Jonglei,Ayod,SS0302,2001-10-08,1,1,0.053177248772905146,13449.1465305,0.00039539496913287164
Jonglei,Ayod,SS0302,2001-11-05,12,12,0.6379034749212671,13449.1465305,0.004743077737123529
Jonglei,Ayod,SS0302,2001-11-12,43,24,1.2753203579401517,13449.1465305,0.00948253746100526
Jonglei,Ayod,SS0302,2001-11-26,5,5,0.2657750655659415,13449.1465305,0.0019761481887584187
Jonglei,Ayod,SS0302,2001-12-03,89,50,2.6569318649493323,13449.1465305,0.019755393837995124
Jonglei,Ayod,SS0302,2001-12-10,15,15,0.7973243745713072,13449.1465305,0.005928438453422554
Jonglei,Ayod,SS0302,2001-12-17,17,12,0.6377796993932741,13449.1465305,0.004742157414575832
Jonglei,Ayod,SS0302,2001-12-24,119,66,3.507210840200883,13449.1465305,0.0260775717793484
Jonglei,Ayod,SS0302,2001-12-31,4,3,0.1593922580347041,13449.1465305,0.0011851477539725963
Jonglei,Bor South,SS0303,2001-01-01,73,29,1.5459629998865634,13962.83562176,0.01107198452925493
Jonglei,Bor South,SS0303,2001-01-08,3,2,0.10665281717698993,13962.83562176,0.0007638335082222107
Jonglei,Bor South,SS0303,2001-01-15,5,4,0.21346347212358055,13962.83562176,0.0015287974298781705
Jonglei,Bor South,SS0303,2001-01-22,4,4,0.21328755751441356,13962.83562176,0.0015275375524869848
Jonglei,Bor South,SS0303,2001-01-29,58,37,1.9727651174241712,13962.83562176,0.014128685396466096
Jonglei,Bor South,SS0303,2001-02-05,24,11,0.5865174372001167,13962.83562176,0.0042005610685989505
Jonglei,Bor South,SS0303,2001-04-02,1,1,0.05333466990676838,13962.83562176,0.0003819759205905885
Jonglei,Bor South,SS0303,2001-04-30,1,1,0.05332597091718081,13962.83562176,0.0003819136195664755
Jonglei,Bor South,SS0303,2001-05-21,4,4,0.2132602085606206,13962.83562176,0.0015273416828618328
Jonglei,Bor South,SS0303,2001-10-01,2,2,0.10664909042228082,13962.83562176,0.0007638068176930799
Jonglei,Bor South,SS0303,2001-11-05,1,1,0.05330350406968253,13962.83562176,0.00038175271494719266
Jonglei,Bor South,SS0303,2001-11-26,1,1,0.05332750140780927,13962.83562176,0.0003819245807399071
Jonglei,Bor South,SS0303,2001-12-24,2,2,0.10664608978178157,13962.83562176,0.0007637853274988204
Jonglei,Duk,SS0305,2001-01-01,60,34,1.8087505112488538,6885.07690706,0.026270592698741678
Jonglei,Duk,SS0305,2001-01-08,12,7,0.3724244788905013,6885.07690706,0.005409154958147452
Jonglei,Duk,SS0305,2001-01-15,29,16,0.8512199149563155,6885.07690706,0.012363259357110006
Jonglei,Duk,SS0305,2001-01-22,22,14,0.7448042394333209,6885.07690706,0.010817660419589417
Jonglei,Duk,SS0305,2001-01-29,7,7,0.37234840471598635,6885.07690706,0.005408050044207612
Jonglei,Duk,SS0305,2001-02-05,7,5,0.26600366325292335,6885.07690706,0.0038634813647493403
Jonglei,Duk,SS0305,2001-02-26,6,6,0.31919117288159504,6885.07690706,0.004635985584333771
Jonglei,Duk,SS0305,2001-03-05,1,1,0.05320568702032122,6885.07690706,0.000772768231038404
Jonglei,Duk,SS0305,2001-03-26,7,7,0.3723625572501009,6885.07690706,0.005408255597962574
Jonglei,Duk,SS0305,2001-04-02,2,2,0.10636156943852482,6885.07690706,0.0015448130917675156
Jonglei,Duk,SS0305,2001-05-07,1,1,0.05320568702032122,6885.07690706,0.000772768231038404
Jonglei,Duk,SS0305,2001-07-02,3,3,0.1595813247519714,6885.07690706,0.0023177856530307707
Jonglei,Duk,SS0305,2001-07-09,3,3,0.15961598406615227,6885.07690706,0.0023182890506637777
Jonglei,Duk,SS0305,2001-09-17,2,2,0.10636156943852482,6885.07690706,0.0015448130917675156
Jonglei,Duk,SS0305,2001-11-05,1,1,0.05318820743307822,6885.07690706,0.0007725143546114744
Jonglei,Duk,SS0305,2001-11-12,4,2,0.10636912287413702,6885.07690706,0.0015449227991203042
Jonglei,Duk,SS0305,2001-12-03,6,6,0.3191050365946826,6885.07690706,0.004634734526603041
Jonglei,Duk,SS0305,2001-12-17,2,1,0.0531809154410588,6885.07690706,0.00077240844450883
Jonglei,Duk,SS0305,2001-12-24,11,5,0.26591317578238327,6885.07690706,0.0038621671097052567
Jonglei,Duk,SS0305,2001-12-31,6,5,0.265930916813219,6885.07690706,0.0038624247833823296
Jonglei,Fangak,SS0306,2001-01-01,31,17,0.9004765265305406,7655.4865069,0.011762499035416341
Jonglei,Fangak,SS0306,2001-01-08,34,22,1.1655952194731374,7655.4865069,0.015225619148078568
Jonglei,Fangak,SS0306,2001-01-15,6,4,0.21202247124478504,7655.4865069,0.0027695492775499787
Jonglei,Fangak,SS0306,2001-01-22,103,56,2.965893024791558,7655.4865069,0.03874205802751211
Jonglei,Fangak,SS0306,2001-01-29,23,12,0.635770349177712,7655.4865069,0.008304767418826787
Jonglei,Fangak,SS0306,2001-02-05,6,3,0.15882276064644746,7655.4865069,0.0020746266158695233
Jonglei,Fangak,SS0306,2001-02-12,5,5,0.2649487340916057,7655.4865069,0.0034609000205643834
